condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,165,1748095464,181.40625,nan,nan,0.030943415683365807,5000.0,30.0,0,1,1,0.15899719303555573,0.19327722194103736,nan,nan
WT,166,689805532,181.40625,nan,nan,0.055341160907254106,5000.0,30.0,0,1,1,0.18983705874589407,0.21585864604745847,nan,nan
WT,167,358571614,181.40625,nan,nan,-0.013662902311871157,5000.0,30.0,0,1,1,0.13812465108998342,0.18160835888422627,nan,nan
WT,168,717885406,181.40625,nan,nan,-0.01453018590054792,5000.0,30.0,0,1,1,0.08282567480427949,0.12135420968484997,nan,nan
WT,169,48773805,181.40625,nan,nan,0.03837455686177557,5000.0,30.0,0,1,1,0.170418403910972,0.2106046882683292,nan,nan
WT,170,227939460,181.40625,nan,nan,-0.0365658647363394,5000.0,30.0,0,1,1,0.15519456912649707,0.18557912313055458,nan,nan
WT,171,193376308,181.40625,nan,nan,0.0007938205085064931,5000.0,30.0,0,1,1,0.1119052746590533,0.1479587158759617,nan,nan
WT,172,1656896191,181.40625,nan,nan,0.027977411126120285,5000.0,30.0,0,1,1,0.13412072259073463,0.16851285977777394,nan,nan
WT,173,1551254892,181.40625,nan,nan,0.04264722616140187,5000.0,30.0,0,1,1,0.17792276460179976,0.20822266782660742,nan,nan
WT,174,1496303881,181.40625,nan,nan,0.05199193803941439,5000.0,30.0,0,1,1,0.16692559653269667,0.2013902140139109,nan,nan
WT,175,991873798,181.40625,nan,nan,0.018388812294100124,5000.0,30.0,0,1,1,0.14505909149255117,0.1976470718694442,nan,nan
WT,176,1539871429,181.40625,nan,nan,0.04615965731937233,5000.0,30.0,0,1,1,0.1557757026963839,0.1920392567732333,nan,nan
WT,177,346328507,181.40625,nan,nan,-0.010997328107701832,5000.0,30.0,0,1,1,0.14058867163179925,0.18528752731999154,nan,nan
WT,178,1934070332,181.40625,nan,nan,0.0079785528881174,5000.0,30.0,0,1,1,0.13037054973965145,0.1772946076882554,nan,nan
WT,179,1075985460,181.40625,nan,nan,0.028616386087559578,5000.0,30.0,0,1,1,0.17566232747746593,0.21391780275102595,nan,nan
WT,180,2014450023,181.40625,nan,nan,0.023016316161529916,5000.0,30.0,0,1,1,0.14435267946401456,0.1818096421003034,nan,nan
WT,181,327087749,181.40625,nan,nan,0.007161625466163825,5000.0,30.0,0,1,1,0.11500765419385217,0.1543195284011351,nan,nan
WT,182,1068008205,181.40625,nan,nan,-0.02960848390888786,5000.0,30.0,0,1,1,0.15953107500554267,0.1993302188998683,nan,nan
WT,183,1495336618,181.40625,nan,nan,0.042231592527925764,5000.0,30.0,0,1,1,0.16839858192914575,0.20637963560002934,nan,nan
WT,184,1064348452,181.40625,nan,nan,-0.005435087693126023,5000.0,30.0,0,1,1,0.12660343177387007,0.17885262785648465,nan,nan
WT,185,958113305,181.40625,nan,nan,-0.024730771694757837,5000.0,30.0,0,1,1,0.1306981187833751,0.17223347177504822,nan,nan
WT,186,356942048,181.40625,nan,nan,0.01300716607504737,5000.0,30.0,0,1,1,0.059872291824971315,0.09255561246789874,nan,nan
WT,187,818236852,181.40625,nan,nan,0.031035297906503848,5000.0,30.0,0,1,1,0.14403970260478116,0.18273509210166816,nan,nan
WT,188,512746651,181.40625,nan,nan,-0.005103424500729123,5000.0,30.0,0,1,1,0.143796234701282,0.191383604089017,nan,nan
WT,189,647492280,181.40625,nan,nan,-0.00413342435889609,5000.0,30.0,0,1,1,0.11015941011910887,0.15543987947192298,nan,nan
WT,190,1468235991,181.40625,nan,nan,0.04758743680913649,5000.0,30.0,0,1,1,0.15656113921065384,0.186530618833521,nan,nan
