condition,w_inter,trial_idx,seed,A_hat,noise_percentile,noise_threshold
WT_APP,6,61,160503,0.04422096186,95,0.08666442023
WT_APP,6,62,160504,0.07443513403,95,0.08666442023
WT_APP,6,63,160505,0.02677054071,95,0.08666442023
WT_APP,6,64,160506,0.02817784261,95,0.08666442023
WT_APP,6,65,160507,0.01108340232,95,0.08666442023
WT_APP,6,66,160508,0.1007085734,95,0.08666442023
WT_APP,6,67,160509,0.02789825396,95,0.08666442023
WT_APP,6,68,160510,0.01255430462,95,0.08666442023
WT_APP,6,69,160511,0.03199931345,95,0.08666442023
WT_APP,6,70,160512,0.05009330003,95,0.08666442023
WT_APP,6,71,160513,0.03169189251,95,0.08666442023
WT_APP,6,72,160514,0.01853634432,95,0.08666442023
WT_APP,6,73,160515,0.03859635899,95,0.08666442023
WT_APP,6,74,160516,0.02938018246,95,0.08666442023
WT_APP,6,75,160517,0.06129124517,95,0.08666442023
WT_APP,6,76,160518,0.05887233595,95,0.08666442023
WT_APP,6,77,160519,0.03872441855,95,0.08666442023
WT_APP,6,78,160520,0.01654614495,95,0.08666442023
WT_APP,6,79,160521,0.01808194005,95,0.08666442023
WT_APP,6,80,160522,0.02027650497,95,0.08666442023
WT_APP,6,81,160523,0.05971962568,95,0.08666442023
WT_APP,6,82,160524,0.07067861277,95,0.08666442023
WT_APP,6,83,160525,0.04411386845,95,0.08666442023
WT_APP,6,84,160526,0.05396890708,95,0.08666442023
WT_APP,6,85,160527,0.03892497147,95,0.08666442023
WT_APP,6,86,160528,0.06135573694,95,0.08666442023
WT_APP,6,87,160529,0.03817732416,95,0.08666442023
WT_APP,6,88,160530,0.1009465232,95,0.08666442023
WT_APP,6,89,160531,0.05449122301,95,0.08666442023
WT_APP,6,90,160532,0.067701902,95,0.08666442023
WT_APP,6,91,160533,0.0723386826,95,0.08666442023
WT_APP,6,92,160534,0.07698513743,95,0.08666442023
WT_APP,6,93,160535,0.01888584711,95,0.08666442023
WT_APP,6,94,160536,0.06236131919,95,0.08666442023
WT_APP,6,95,160537,0.02811419773,95,0.08666442023
WT_APP,6,96,160538,0.02541091091,95,0.08666442023
WT_APP,6,97,160539,0.03654881527,95,0.08666442023
WT_APP,6,98,160540,0.05466400144,95,0.08666442023
WT_APP,6,99,160541,0.05900694735,95,0.08666442023
WT_APP,6.5,0,165442,0.04918648321,95,0.08365336432
WT_APP,6.5,1,165443,0.0404947574,95,0.08365336432
WT_APP,6.5,2,165444,0.02865960933,95,0.08365336432
WT_APP,6.5,3,165445,0.0530233393,95,0.08365336432
WT_APP,6.5,4,165446,0.03853070284,95,0.08365336432
WT_APP,6.5,5,165447,0.05537297201,95,0.08365336432
WT_APP,6.5,6,165448,0.05266883155,95,0.08365336432
WT_APP,6.5,7,165449,0.06106870279,95,0.08365336432
WT_APP,6.5,8,165450,0.05239391266,95,0.08365336432
WT_APP,6.5,9,165451,0.1007601641,95,0.08365336432
WT_APP,6.5,10,165452,0.08200275554,95,0.08365336432
WT_APP,6.5,11,165453,0.05502951163,95,0.08365336432
WT_APP,6.5,12,165454,0.1360421672,95,0.08365336432
WT_APP,6.5,13,165455,0.06576768096,95,0.08365336432
WT_APP,6.5,14,165456,0.01791259795,95,0.08365336432
WT_APP,6.5,15,165457,0.0419861112,95,0.08365336432
WT_APP,6.5,16,165458,0.03581842581,95,0.08365336432
WT_APP,6.5,17,165459,0.007645758448,95,0.08365336432
WT_APP,6.5,18,165460,0.0225408466,95,0.08365336432
WT_APP,6.5,19,165461,0.02659045799,95,0.08365336432
WT_APP,6.5,20,165462,0.01782173907,95,0.08365336432
WT_APP,6.5,21,165463,0.0213383646,95,0.08365336432
WT_APP,6.5,22,165464,0.02768970399,95,0.08365336432
WT_APP,6.5,23,165465,0.02984729008,95,0.08365336432
WT_APP,6.5,24,165466,0.01897124667,95,0.08365336432
WT_APP,6.5,25,165467,0.03021956491,95,0.08365336432
WT_APP,6.5,26,165468,0.06188593289,95,0.08365336432
WT_APP,6.5,27,165469,0.04581393185,95,0.08365336432
WT_APP,6.5,28,165470,0.04450494021,95,0.08365336432
WT_APP,6.5,29,165471,0.06369519935,95,0.08365336432
WT_APP,6.5,30,165472,0.06648414675,95,0.08365336432
WT_APP,6.5,31,165473,0.07022684867,95,0.08365336432
WT_APP,6.5,32,165474,0.04660878424,95,0.08365336432
WT_APP,6.5,33,165475,0.06573434582,95,0.08365336432
WT_APP,6.5,34,165476,0.04909925657,95,0.08365336432
WT_APP,6.5,35,165477,0.02464441218,95,0.08365336432
WT_APP,6.5,36,165478,0.0513811006,95,0.08365336432
WT_APP,6.5,37,165479,0.02464339527,95,0.08365336432
WT_APP,6.5,38,165480,0.02998885013,95,0.08365336432
WT_APP,6.5,39,165481,0.04292655734,95,0.08365336432
WT_APP,6.5,40,165482,0.02305937953,95,0.08365336432
WT_APP,6.5,41,165483,0.1021581757,95,0.08365336432
WT_APP,6.5,42,165484,0.04296014734,95,0.08365336432
WT_APP,6.5,43,165485,0.05714525307,95,0.08365336432
WT_APP,6.5,44,165486,0.04321791821,95,0.08365336432
WT_APP,6.5,45,165487,0.04783332472,95,0.08365336432
WT_APP,6.5,46,165488,0.06620926605,95,0.08365336432
WT_APP,6.5,47,165489,0.05342291121,95,0.08365336432
WT_APP,6.5,48,165490,0.007760662561,95,0.08365336432
WT_APP,6.5,49,165491,0.06761280589,95,0.08365336432
