phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
PV α7 + SOM α7,prediction,2,12,1.95168,0.0150441,1.99568,3.53836,6.82336
PV α7 + SOM α7,prediction,2,13,1.93485,0.0149816,1.99208,3.54697,6.80618
PV α7 + SOM α7,prediction,2,14,1.95077,0.0150379,1.99647,3.54477,6.81929
PV α7 + SOM α7,prediction,2,15,1.93729,0.015009,1.99163,3.53948,6.79443
PV α7 + SOM α7,prediction,2,16,1.91172,0.0148994,1.98006,3.53604,6.75279
PV α7 + SOM α7,prediction,2,17,1.93842,0.0149873,1.99242,3.54301,6.80753
PV α7 + SOM α7,prediction,2,18,1.94998,0.0150119,1.99763,3.55305,6.83618
PV α7 + SOM α7,prediction,2,19,1.92139,0.0149415,1.98504,3.53593,6.77415
PV α7 + SOM α7,prediction,2,20,1.88455,0.014843,1.97274,3.52885,6.71255
PV α7 + SOM α7,prediction,2,21,1.90025,0.0148602,1.97878,3.54185,6.74441
PV α7 + SOM α7,prediction,2,22,1.90583,0.0149015,1.97715,3.52757,6.73204
PV α7 + SOM α7,prediction,2,23,1.92406,0.0149466,1.98553,3.5378,6.77294
PV α7 + SOM α7,prediction,2,24,1.91589,0.0149003,1.98341,3.5428,6.76489
PV α7 + SOM α7,prediction,2,25,1.9174,0.0149349,1.98648,3.54193,6.77965
PV α7 + SOM α7,prediction,2,26,1.93778,0.0149635,1.9893,3.54351,6.78953
PV α7 + SOM α7,prediction,2,27,1.90975,0.0149135,1.98056,3.53543,6.74838
PV α7 + SOM α7,prediction,2,28,1.92247,0.0149295,1.98609,3.54481,6.77552
PV α7 + SOM α7,prediction,2,29,1.92962,0.0149541,1.98775,3.54101,6.78232
PV α7 + SOM α7,prediction,2,30,1.90379,0.0149019,1.97953,3.53573,6.74079
PV α7 + SOM α7,prediction,2,31,1.93517,0.0149797,1.98935,3.54071,6.78343
PV α7 + SOM α7,prediction,2,32,1.94211,0.0149636,1.99073,3.54891,6.79843
PV α7 + SOM α7,prediction,2,33,1.90021,0.0148922,1.97835,3.53312,6.73719
PV α7 + SOM α7,prediction,2,34,1.9327,0.0149757,1.99006,3.54266,6.79522
PV α7 + SOM α7,prediction,2,35,1.91587,0.0149424,1.98536,3.53672,6.77399
PV α7 + SOM α7,prediction,2,36,1.91236,0.014937,1.98466,3.53821,6.7668
PV α7 + SOM α7,prediction,2,37,1.91479,0.0148885,1.98219,3.54454,6.75594
PV α7 + SOM α7,prediction,2,38,1.96677,0.0150918,2.00248,3.54805,6.85046
PV α7 + SOM α7,prediction,2,39,1.89579,0.0148747,1.97659,3.53276,6.73146
PV α7 + SOM α7,prediction,2,40,1.88176,0.0147999,1.97053,3.53334,6.70413
PV α7 + SOM α7,prediction,2,41,1.95568,0.0150157,1.99714,3.55161,6.82612
PV α7 + SOM α7,prediction,2,42,1.93684,0.0149853,1.99161,3.54442,6.801
PV α7 + SOM α7,prediction,2,43,1.93762,0.015051,1.99436,3.53623,6.81275
PV α7 + SOM α7,prediction,2,44,1.95439,0.0150115,1.99692,3.55133,6.82781
PV α7 + SOM α7,prediction,2,45,1.91214,0.0149164,1.98138,3.53536,6.75255
PV α7 + SOM α7,prediction,2,46,1.96965,0.015084,2.00398,3.55208,6.8584
PV α7 + SOM α7,prediction,2,47,1.93449,0.0149456,1.98793,3.54437,6.78539
PV α7 + SOM α7,prediction,2,48,1.91127,0.0148984,1.98225,3.54353,6.75197
PV α7 + SOM α7,prediction,2,49,1.87528,0.0147906,1.96875,3.53281,6.69268
PV α7 + SOM β2,prediction,2,0,1.61525,0.728327,1.88672,2.49117,4.90443
PV α7 + SOM β2,prediction,2,1,1.60689,0.724442,1.88209,2.49319,4.88822
PV α7 + SOM β2,prediction,2,2,1.59886,0.722877,1.88009,2.49068,4.88301
PV α7 + SOM β2,prediction,2,3,1.59684,0.724768,1.8821,2.48783,4.88874
PV α7 + SOM β2,prediction,2,4,1.60066,0.725878,1.88307,2.4865,4.89102
PV α7 + SOM β2,prediction,2,5,1.61297,0.724948,1.88123,2.48992,4.88556
PV α7 + SOM β2,prediction,2,6,1.59615,0.72231,1.878,2.48586,4.87622
PV α7 + SOM β2,prediction,2,7,1.59975,0.724017,1.88162,2.49097,4.8852
PV α7 + SOM β2,prediction,2,8,1.59756,0.723934,1.88068,2.48775,4.88436
PV α7 + SOM β2,prediction,2,9,1.60264,0.724349,1.88119,2.49006,4.88303
PV α7 + SOM β2,prediction,2,10,1.60862,0.724739,1.8817,2.49146,4.88835
PV α7 + SOM β2,prediction,2,11,1.60303,0.724484,1.88137,2.48917,4.8855
PV α7 + SOM β2,prediction,2,12,1.60146,0.723963,1.88029,2.4876,4.88224
PV α7 + SOM β2,prediction,2,13,1.57549,0.717893,1.87179,2.48111,4.85595
PV α7 + SOM β2,prediction,2,14,1.60819,0.72612,1.88395,2.49286,4.89417
PV α7 + SOM β2,prediction,2,15,1.58894,0.721172,1.87757,2.48829,4.87412
PV α7 + SOM β2,prediction,2,16,1.56778,0.714571,1.86781,2.48185,4.84123
PV α7 + SOM β2,prediction,2,17,1.62082,0.729569,1.88815,2.49365,4.9071
PV α7 + SOM β2,prediction,2,18,1.61318,0.726933,1.88509,2.49321,4.89903
PV α7 + SOM β2,prediction,2,19,1.56519,0.7149,1.86777,2.47962,4.84104
PV α7 + SOM β2,prediction,2,20,1.58422,0.721082,1.87598,2.48199,4.86804
PV α7 + SOM β2,prediction,2,21,1.59224,0.72141,1.87718,2.48804,4.86995
PV α7 + SOM β2,prediction,2,22,1.60288,0.726241,1.88444,2.48955,4.89657
PV α7 + SOM β2,prediction,2,23,1.60152,0.724149,1.87958,2.48545,4.87751
PV α7 + SOM β2,prediction,2,24,1.57214,0.716795,1.87098,2.48215,4.85228
PV α7 + SOM β2,prediction,2,25,1.60221,0.723648,1.88023,2.4894,4.88156
PV α7 + SOM β2,prediction,2,26,1.58778,0.720841,1.87682,2.48795,4.87116
PV α7 + SOM β2,prediction,2,27,1.59317,0.720319,1.87483,2.48574,4.86305
PV α7 + SOM β2,prediction,2,28,1.61032,0.725824,1.8833,2.49152,4.89109
PV α7 + SOM β2,prediction,2,29,1.59865,0.722424,1.87762,2.48641,4.87401
PV α7 + SOM β2,prediction,2,30,1.56753,0.714503,1.86794,2.48271,4.84249
PV α7 + SOM β2,prediction,2,31,1.58461,0.720967,1.87621,2.48263,4.86993
PV α7 + SOM β2,prediction,2,32,1.59491,0.72371,1.88057,2.48672,4.88265
PV α7 + SOM β2,prediction,2,33,1.5723,0.717592,1.87167,2.48195,4.85428
PV α7 + SOM β2,prediction,2,34,1.54729,0.711512,1.86311,2.47456,4.82913
PV α7 + SOM β2,prediction,2,35,1.52156,0.704446,1.85326,2.46663,4.79695
PV α7 + SOM β2,prediction,2,36,1.59352,0.721496,1.87683,2.48701,4.86844
PV α7 + SOM β2,prediction,2,37,1.55904,0.714834,1.86771,2.47765,4.84168
PV α7 + SOM β2,prediction,2,38,1.58876,0.719104,1.87285,2.48436,4.85847
PV α7 + SOM β2,prediction,2,39,1.57994,0.718993,1.87356,2.4837,4.86076
PV α7 + SOM β2,prediction,2,40,1.59094,0.721797,1.87785,2.48789,4.87485
PV α7 + SOM β2,prediction,2,41,1.5996,0.723235,1.87927,2.48769,4.87706
PV α7 + SOM β2,prediction,2,42,1.59673,0.722444,1.87688,2.4832,4.87166
PV α7 + SOM β2,prediction,2,43,1.60429,0.724673,1.88144,2.48885,4.88748
PV α7 + SOM β2,prediction,2,44,1.59841,0.722685,1.87911,2.4893,4.87966
PV α7 + SOM β2,prediction,2,45,1.60207,0.724971,1.88267,2.49016,4.88932
PV α7 + SOM β2,prediction,2,46,1.59361,0.723133,1.87872,2.48325,4.87846
PV α7 + SOM β2,prediction,2,47,1.5771,0.718302,1.87228,2.48186,4.85659
PV α7 + SOM β2,prediction,2,48,1.62683,0.730315,1.88945,2.49633,4.91028
PV α7 + SOM β2,prediction,2,49,1.56409,0.714555,1.86675,2.47596,4.83884
PV α7 + VIP α5,prediction,2,0,0.945913,4.7679,2.82379,0.0526693,0.450082
PV α7 + VIP α5,prediction,2,1,0.939473,4.7466,2.81823,0.0522984,0.455024
PV α7 + VIP α5,prediction,2,2,0.957691,4.79347,2.83494,0.0529435,0.451338
PV α7 + VIP α5,prediction,2,3,0.953312,4.80087,2.83441,0.0530966,0.446025
PV α7 + VIP α5,prediction,2,4,0.950291,4.78588,2.83004,0.0528997,0.448394
PV α7 + VIP α5,prediction,2,5,0.960208,4.81466,2.8394,0.0532964,0.444829
PV α7 + VIP α5,prediction,2,6,0.951702,4.77881,2.82794,0.0528074,0.449761
PV α7 + VIP α5,prediction,2,7,0.965859,4.82611,2.84187,0.053508,0.442155
PV α7 + VIP α5,prediction,2,8,0.939857,4.74062,2.81705,0.0521869,0.456829
PV α7 + VIP α5,prediction,2,9,0.954537,4.78338,2.82983,0.0528679,0.449364
PV α7 + VIP α5,prediction,2,10,0.945383,4.76489,2.82172,0.052648,0.448987
PV α7 + VIP α5,prediction,2,11,0.952505,4.76862,2.82599,0.0526706,0.452137
PV α7 + VIP α5,prediction,2,12,0.952729,4.78591,2.828,0.0529287,0.44664
PV α7 + VIP α5,prediction,2,13,0.953123,4.78592,2.83029,0.0529057,0.44863
PV α7 + VIP α5,prediction,2,14,0.954259,4.78251,2.83217,0.0527971,0.45233
PV α7 + VIP α5,prediction,2,15,0.943285,4.75526,2.82152,0.0523958,0.45483
PV α7 + VIP α5,prediction,2,16,0.95968,4.79544,2.83581,0.052995,0.450293
PV α7 + VIP α5,prediction,2,17,0.955397,4.80019,2.8362,0.0530399,0.448639
PV α7 + VIP α5,prediction,2,18,0.954416,4.77873,2.83041,0.0527436,0.452718
PV α7 + VIP α5,prediction,2,19,0.958461,4.80071,2.83534,0.0531219,0.446626
PV α7 + VIP α5,prediction,2,20,0.963204,4.80299,2.83556,0.0532132,0.44596
PV α7 + VIP α5,prediction,2,21,0.960098,4.80049,2.83566,0.0531036,0.447669
PV α7 + VIP α5,prediction,2,22,0.95479,4.79437,2.83173,0.0530553,0.445998
PV α7 + VIP α5,prediction,2,23,0.947251,4.76164,2.8238,0.0525347,0.453819
PV α7 + VIP α5,prediction,2,24,0.938818,4.73978,2.81678,0.0521744,0.457136
PV α7 + VIP α5,prediction,2,25,0.955781,4.79962,2.83422,0.0531263,0.445483
PV α7 + VIP α5,prediction,2,26,0.950365,4.7634,2.82403,0.0525956,0.452491
PV α7 + VIP α5,prediction,2,27,0.947905,4.76819,2.82468,0.0526511,0.45121
PV α7 + VIP α5,prediction,2,28,0.960928,4.80444,2.83531,0.0532568,0.444227
PV α7 + VIP α5,prediction,2,29,0.959488,4.81724,2.84147,0.0532796,0.446477
PV α7 + VIP α5,prediction,2,30,0.96353,4.82997,2.84355,0.0535386,0.441622
PV α7 + VIP α5,prediction,2,31,0.951183,4.77467,2.82729,0.0527555,0.450797
PV α7 + VIP α5,prediction,2,32,0.975575,4.84069,2.84649,0.0538553,0.438613
PV α7 + VIP α5,prediction,2,33,0.958627,4.79662,2.83255,0.0531228,0.445287
PV α7 + VIP α5,prediction,2,34,0.955472,4.79307,2.83305,0.0529877,0.448516
PV α7 + VIP α5,prediction,2,35,0.94346,4.7498,2.8196,0.0523926,0.454258
PV α7 + VIP α5,prediction,2,36,0.953858,4.7804,2.82903,0.052843,0.449996
PV α7 + VIP α5,prediction,2,37,0.942103,4.74008,2.81536,0.0522745,0.454982
PV α7 + VIP α5,prediction,2,38,0.963362,4.80415,2.83733,0.0531605,0.447678
PV α7 + VIP α5,prediction,2,39,0.953591,4.76964,2.82601,0.0526758,0.452539
PV α7 + VIP α5,prediction,2,40,0.962141,4.80686,2.83658,0.0532808,0.444663
PV α7 + VIP α5,prediction,2,41,0.970543,4.8319,2.84295,0.0536932,0.439544
PV α7 + VIP α5,prediction,2,42,0.962631,4.8144,2.83984,0.053275,0.445873
PV α7 + VIP α5,prediction,2,43,0.949848,4.75788,2.82255,0.0525229,0.453897
PV α7 + VIP α5,prediction,2,44,0.94103,4.74644,2.81845,0.0522891,0.455522
PV α7 + VIP α5,prediction,2,45,0.974166,4.84804,2.85054,0.0538059,0.440957
PV α7 + VIP α5,prediction,2,46,0.950102,4.78477,2.83041,0.0528117,0.450219
PV α7 + VIP α5,prediction,2,47,0.969215,4.83348,2.84522,0.053646,0.441278
PV α7 + VIP α5,prediction,2,48,0.94448,4.74854,2.8197,0.0523265,0.455841
PV α7 + VIP α5,prediction,2,49,0.969166,4.82753,2.84248,0.0536015,0.441177
PV α7 + NDNF α7,prediction,2,0,1.94658,0.664055,1.24482,5.68543,4.19412
PV α7 + NDNF α7,prediction,2,1,1.94367,0.664743,1.24582,5.68594,4.19338
PV α7 + NDNF α7,prediction,2,2,1.95298,0.664805,1.24623,5.69749,4.20578
PV α7 + NDNF α7,prediction,2,3,1.95805,0.66394,1.24452,5.68799,4.19963
PV α7 + NDNF α7,prediction,2,4,1.90486,0.662011,1.24097,5.64641,4.14421
PV α7 + NDNF α7,prediction,2,5,1.98352,0.665825,1.24816,5.71956,4.23791
PV α7 + NDNF α7,prediction,2,6,1.94435,0.662521,1.24242,5.67977,4.19307
PV α7 + NDNF α7,prediction,2,7,1.93511,0.663437,1.2439,5.68066,4.18652
PV α7 + NDNF α7,prediction,2,8,1.97193,0.664931,1.24627,5.70127,4.21254
PV α7 + NDNF α7,prediction,2,9,1.98332,0.665893,1.24797,5.71587,4.22947
PV α7 + NDNF α7,prediction,2,10,1.94537,0.663391,1.24405,5.69169,4.20082
PV α7 + NDNF α7,prediction,2,11,1.97849,0.663593,1.24429,5.70002,4.22318
PV α7 + NDNF α7,prediction,2,12,1.98326,0.665753,1.24783,5.71241,4.23089
PV α7 + NDNF α7,prediction,2,13,1.9438,0.662932,1.24316,5.68319,4.19363
PV α7 + NDNF α7,prediction,2,14,1.94078,0.663273,1.24335,5.67738,4.18401
PV α7 + NDNF α7,prediction,2,15,1.95705,0.663836,1.24492,5.6997,4.21194
PV α7 + NDNF α7,prediction,2,16,1.97826,0.665327,1.24714,5.71227,4.22597
PV α7 + NDNF α7,prediction,2,17,1.96298,0.66389,1.2447,5.69356,4.20645
PV α7 + NDNF α7,prediction,2,18,1.94105,0.66417,1.24491,5.68418,4.19282
PV α7 + NDNF α7,prediction,2,19,1.96111,0.664196,1.24501,5.69184,4.20617
PV α7 + NDNF α7,prediction,2,20,1.91128,0.662605,1.24208,5.65996,4.15628
PV α7 + NDNF α7,prediction,2,21,1.98237,0.664327,1.24564,5.70768,4.22754
PV α7 + NDNF α7,prediction,2,22,1.97082,0.664735,1.24638,5.71011,4.22644
PV α7 + NDNF α7,prediction,2,23,1.9506,0.664167,1.2451,5.6918,4.19815
PV α7 + NDNF α7,prediction,2,24,1.97017,0.664784,1.24613,5.7028,4.21482
PV α7 + NDNF α7,prediction,2,25,1.96544,0.664574,1.2459,5.70077,4.21314
PV α7 + NDNF α7,prediction,2,26,1.94976,0.665226,1.24659,5.6941,4.20263
PV α7 + NDNF α7,prediction,2,27,1.94198,0.663205,1.24358,5.68578,4.1922
PV α7 + NDNF α7,prediction,2,28,1.96164,0.664503,1.24549,5.6977,4.2098
PV α7 + NDNF α7,prediction,2,29,1.91998,0.662107,1.2415,5.66402,4.16456
PV α7 + NDNF α7,prediction,2,30,2.00508,0.666233,1.24892,5.73096,4.25279
PV α7 + NDNF α7,prediction,2,31,1.96941,0.664645,1.2461,5.70416,4.21739
PV α7 + NDNF α7,prediction,2,32,1.99859,0.665634,1.24828,5.73307,4.25523
PV α7 + NDNF α7,prediction,2,33,1.97246,0.664967,1.2465,5.70709,4.22027
PV α7 + NDNF α7,prediction,2,34,1.97421,0.665536,1.24718,5.70249,4.21748
PV α7 + NDNF α7,prediction,2,35,1.97002,0.663863,1.24488,5.70276,4.21742
PV α7 + NDNF α7,prediction,2,36,1.94253,0.662871,1.24288,5.67912,4.18688
PV α7 + NDNF α7,prediction,2,37,1.94698,0.663752,1.24451,5.68628,4.19218
PV α7 + NDNF α7,prediction,2,38,1.95404,0.664035,1.24485,5.6917,4.19844
PV α7 + NDNF α7,prediction,2,39,1.93743,0.662991,1.24336,5.68531,4.19308
PV α7 + NDNF α7,prediction,2,40,1.94217,0.663964,1.24426,5.6745,4.18216
PV α7 + NDNF α7,prediction,2,41,1.983,0.665044,1.24678,5.71452,4.23375
PV α7 + NDNF α7,prediction,2,42,1.95668,0.66358,1.24427,5.69276,4.20344
PV α7 + NDNF α7,prediction,2,43,1.93359,0.664152,1.24465,5.67721,4.18079
PV α7 + NDNF α7,prediction,2,44,1.96049,0.664923,1.24587,5.6922,4.20384
PV α7 + NDNF α7,prediction,2,45,1.95352,0.664507,1.24556,5.69099,4.20338
PV α7 + NDNF α7,prediction,2,46,1.93635,0.663722,1.24386,5.67105,4.17505
PV α7 + NDNF α7,prediction,2,47,1.98088,0.665657,1.24764,5.71229,4.22641
PV α7 + NDNF α7,prediction,2,48,1.95435,0.664085,1.24492,5.68743,4.19756
PV α7 + NDNF α7,prediction,2,49,1.98675,0.665216,1.24718,5.71549,4.23067
PV α7 + NDNF β2,prediction,2,0,1.67552,0.992523,1.2868,4.64203,3.03309
PV α7 + NDNF β2,prediction,2,1,1.66582,0.989812,1.28466,4.63012,3.01662
PV α7 + NDNF β2,prediction,2,2,1.74127,1.0019,1.2949,4.68566,3.07723
PV α7 + NDNF β2,prediction,2,3,1.64131,0.986591,1.28217,4.6183,3.00388
PV α7 + NDNF β2,prediction,2,4,1.6942,0.994474,1.28866,4.65285,3.04255
PV α7 + NDNF β2,prediction,2,5,1.69247,0.995016,1.28919,4.65045,3.03725
PV α7 + NDNF β2,prediction,2,6,1.69247,0.994273,1.28866,4.6539,3.04317
PV α7 + NDNF β2,prediction,2,7,1.66605,0.988294,1.2832,4.62613,3.01338
PV α7 + NDNF β2,prediction,2,8,1.69782,0.994112,1.28817,4.65208,3.03833
PV α7 + NDNF β2,prediction,2,9,1.68582,0.993569,1.28793,4.64937,3.03861
PV α7 + NDNF β2,prediction,2,10,1.71342,0.997057,1.291,4.66491,3.05314
PV α7 + NDNF β2,prediction,2,11,1.6926,0.994515,1.28891,4.65331,3.04118
PV α7 + NDNF β2,prediction,2,12,1.68581,0.99282,1.28746,4.64696,3.03386
PV α7 + NDNF β2,prediction,2,13,1.68698,0.993507,1.28785,4.64944,3.03791
PV α7 + NDNF β2,prediction,2,14,1.6906,0.994331,1.2887,4.65349,3.04058
PV α7 + NDNF β2,prediction,2,15,1.68319,0.993666,1.28831,4.64697,3.03284
PV α7 + NDNF β2,prediction,2,16,1.67425,0.991969,1.28675,4.64028,3.02725
PV α7 + NDNF β2,prediction,2,17,1.67495,0.992168,1.28713,4.64255,3.02697
PV α7 + NDNF β2,prediction,2,18,1.69145,0.994507,1.28881,4.65301,3.03987
PV α7 + NDNF β2,prediction,2,19,1.65763,0.98899,1.28462,4.63021,3.0121
PV α7 + NDNF β2,prediction,2,20,1.69539,0.99489,1.2892,4.65515,3.04243
PV α7 + NDNF β2,prediction,2,21,1.69871,0.993695,1.28772,4.65375,3.0438
PV α7 + NDNF β2,prediction,2,22,1.68763,0.992787,1.28707,4.64331,3.03086
PV α7 + NDNF β2,prediction,2,23,1.70021,0.995584,1.28968,4.657,3.04476
PV α7 + NDNF β2,prediction,2,24,1.68195,0.992834,1.28759,4.64566,3.03142
PV α7 + NDNF β2,prediction,2,25,1.66788,0.991235,1.28646,4.63705,3.01972
PV α7 + NDNF β2,prediction,2,26,1.68798,0.993682,1.2883,4.65041,3.03802
PV α7 + NDNF β2,prediction,2,27,1.67272,0.990912,1.28563,4.63784,3.02576
PV α7 + NDNF β2,prediction,2,28,1.70576,0.996788,1.29095,4.6617,3.04996
PV α7 + NDNF β2,prediction,2,29,1.65154,0.986137,1.28126,4.61323,2.99853
PV α7 + NDNF β2,prediction,2,30,1.70835,0.998622,1.29269,4.67091,3.059
PV α7 + NDNF β2,prediction,2,31,1.68009,0.990919,1.2855,4.6404,3.02774
PV α7 + NDNF β2,prediction,2,32,1.69651,0.9951,1.28894,4.65502,3.04623
PV α7 + NDNF β2,prediction,2,33,1.6688,0.990012,1.2849,4.63256,3.01709
PV α7 + NDNF β2,prediction,2,34,1.69791,0.995642,1.29011,4.65854,3.04464
PV α7 + NDNF β2,prediction,2,35,1.67435,0.991066,1.28577,4.63792,3.02491
PV α7 + NDNF β2,prediction,2,36,1.68744,0.993702,1.28827,4.65179,3.03821
PV α7 + NDNF β2,prediction,2,37,1.68503,0.993135,1.28746,4.64238,3.03101
PV α7 + NDNF β2,prediction,2,38,1.69979,0.994738,1.28918,4.65499,3.0397
PV α7 + NDNF β2,prediction,2,39,1.66382,0.98914,1.28381,4.62837,3.01703
PV α7 + NDNF β2,prediction,2,40,1.6913,0.993879,1.28861,4.65075,3.03404
PV α7 + NDNF β2,prediction,2,41,1.69663,0.99404,1.28842,4.65155,3.03732
PV α7 + NDNF β2,prediction,2,42,1.67604,0.992873,1.28751,4.64485,3.03238
PV α7 + NDNF β2,prediction,2,43,1.69463,0.995325,1.28977,4.65659,3.04323
PV α7 + NDNF β2,prediction,2,44,1.71096,0.996381,1.29046,4.66146,3.04764
PV α7 + NDNF β2,prediction,2,45,1.66201,0.989961,1.28482,4.63214,3.01984
PV α7 + NDNF β2,prediction,2,46,1.68915,0.994003,1.28841,4.65294,3.04053
PV α7 + NDNF β2,prediction,2,47,1.67462,0.990655,1.28554,4.6334,3.01879
PV α7 + NDNF β2,prediction,2,48,1.69224,0.995296,1.28947,4.65247,3.04182
PV α7 + NDNF β2,prediction,2,49,1.67405,0.991842,1.28655,4.64044,3.02729
SOM α7 + SOM β2,prediction,2,0,1.61084,0.0108631,2.70383,1.22865,6.72906
SOM α7 + SOM β2,prediction,2,1,1.59586,0.0108352,2.70077,1.22932,6.72295
SOM α7 + SOM β2,prediction,2,2,1.62624,0.0109156,2.71607,1.22929,6.77508
SOM α7 + SOM β2,prediction,2,3,1.64095,0.0110313,2.72753,1.21875,6.81268
SOM α7 + SOM β2,prediction,2,4,1.60038,0.0108551,2.70257,1.22732,6.72885
SOM α7 + SOM β2,prediction,2,5,1.61145,0.0109305,2.7105,1.22051,6.75618
SOM α7 + SOM β2,prediction,2,6,1.64704,0.0110992,2.73392,1.21175,6.83734
SOM α7 + SOM β2,prediction,2,7,1.62615,0.0109729,2.71855,1.22109,6.78355
SOM α7 + SOM β2,prediction,2,8,1.63778,0.0109984,2.72283,1.22171,6.7964
SOM α7 + SOM β2,prediction,2,9,1.58941,0.0107653,2.69424,1.23513,6.69829
SOM α7 + SOM β2,prediction,2,10,1.59167,0.0108005,2.69822,1.2318,6.71591
SOM α7 + SOM β2,prediction,2,11,1.65386,0.0110895,2.73399,1.21421,6.83724
SOM α7 + SOM β2,prediction,2,12,1.63842,0.0110471,2.72519,1.21372,6.80882
SOM α7 + SOM β2,prediction,2,13,1.64263,0.0110689,2.72733,1.212,6.81606
SOM α7 + SOM β2,prediction,2,14,1.63087,0.0109955,2.71991,1.21813,6.78867
SOM α7 + SOM β2,prediction,2,15,1.60277,0.0108465,2.70346,1.2298,6.72785
SOM α7 + SOM β2,prediction,2,16,1.59814,0.0108109,2.70017,1.23275,6.71881
SOM α7 + SOM β2,prediction,2,17,1.6107,0.0108837,2.70721,1.22648,6.74533
SOM α7 + SOM β2,prediction,2,18,1.62507,0.0109412,2.71379,1.22374,6.76493
SOM α7 + SOM β2,prediction,2,19,1.59997,0.0108313,2.70271,1.23131,6.72464
SOM α7 + SOM β2,prediction,2,20,1.6222,0.01093,2.71882,1.22658,6.78799
SOM α7 + SOM β2,prediction,2,21,1.64309,0.0110367,2.72748,1.21834,6.81301
SOM α7 + SOM β2,prediction,2,22,1.65422,0.0111197,2.73568,1.21063,6.84462
SOM α7 + SOM β2,prediction,2,23,1.62683,0.0109468,2.71369,1.22237,6.76514
SOM α7 + SOM β2,prediction,2,24,1.62797,0.0109642,2.71719,1.22151,6.77967
SOM α7 + SOM β2,prediction,2,25,1.60299,0.0108267,2.70084,1.23178,6.72106
SOM α7 + SOM β2,prediction,2,26,1.59109,0.0108248,2.69646,1.22684,6.70659
SOM α7 + SOM β2,prediction,2,27,1.61049,0.0109213,2.7081,1.22105,6.74661
SOM α7 + SOM β2,prediction,2,28,1.62035,0.0109369,2.7147,1.22369,6.76991
SOM α7 + SOM β2,prediction,2,29,1.63171,0.0109964,2.72177,1.21862,6.79549
SOM α7 + SOM β2,prediction,2,30,1.60522,0.0108325,2.70188,1.23098,6.7251
SOM α7 + SOM β2,prediction,2,31,1.60124,0.0108525,2.7067,1.22995,6.745
SOM α7 + SOM β2,prediction,2,32,1.62937,0.0109851,2.71836,1.21854,6.78498
SOM α7 + SOM β2,prediction,2,33,1.62699,0.0109496,2.71567,1.2229,6.77232
SOM α7 + SOM β2,prediction,2,34,1.60761,0.0108789,2.7049,1.22535,6.73296
SOM α7 + SOM β2,prediction,2,35,1.62835,0.0109712,2.71515,1.22064,6.76796
SOM α7 + SOM β2,prediction,2,36,1.6141,0.0109061,2.71056,1.22579,6.75552
SOM α7 + SOM β2,prediction,2,37,1.62448,0.0108881,2.71388,1.23272,6.76562
SOM α7 + SOM β2,prediction,2,38,1.63473,0.0109851,2.72015,1.22148,6.78654
SOM α7 + SOM β2,prediction,2,39,1.61334,0.0109115,2.7117,1.22363,6.76374
SOM α7 + SOM β2,prediction,2,40,1.59936,0.0108182,2.70334,1.23335,6.73058
SOM α7 + SOM β2,prediction,2,41,1.6164,0.0109263,2.71414,1.22361,6.77162
SOM α7 + SOM β2,prediction,2,42,1.63441,0.0109708,2.72127,1.22325,6.79477
SOM α7 + SOM β2,prediction,2,43,1.61574,0.0109148,2.70969,1.22354,6.75538
SOM α7 + SOM β2,prediction,2,44,1.58889,0.0107627,2.69195,1.23504,6.69001
SOM α7 + SOM β2,prediction,2,45,1.6326,0.0110008,2.72104,1.21795,6.79404
SOM α7 + SOM β2,prediction,2,46,1.6346,0.0109671,2.72226,1.22504,6.7943
SOM α7 + SOM β2,prediction,2,47,1.61879,0.010897,2.70868,1.22697,6.74892
SOM α7 + SOM β2,prediction,2,48,1.61188,0.0109143,2.71149,1.22438,6.75959
SOM α7 + SOM β2,prediction,2,49,1.58639,0.0107872,2.69651,1.23134,6.71144
SOM α7 + VIP α5,prediction,2,0,1.61442,0.0761898,3.23822,0.0029447,6.57045
SOM α7 + VIP α5,prediction,2,1,1.64543,0.0770068,3.25374,0.00290009,6.6259
SOM α7 + VIP α5,prediction,2,2,1.60102,0.0759452,3.23428,0.0029594,6.55672
SOM α7 + VIP α5,prediction,2,3,1.58868,0.0754712,3.22235,0.00298021,6.51659
SOM α7 + VIP α5,prediction,2,4,1.59532,0.0757314,3.2291,0.00296111,6.54385
SOM α7 + VIP α5,prediction,2,5,1.60057,0.0759045,3.23275,0.00295445,6.55452
SOM α7 + VIP α5,prediction,2,6,1.64081,0.0768311,3.25023,0.00290394,6.61849
SOM α7 + VIP α5,prediction,2,7,1.60133,0.0758327,3.23203,0.00297475,6.54039
