condition,amplitude,distractor_factor,offset_deg,phase_pi,trial_idx,seed,plv_mean_delay2,cue_power_mean_delay2,dist_power_mean_delay2
WT,20.0,1.0,120.0,0.25,60,1888313977,0.3611324597911366,0.7082043556770019,0.4778877942450558
WT,20.0,1.0,120.0,0.25,61,1985561720,0.46752892318823436,0.6850148867176041,0.7183358867288988
WT,20.0,1.0,120.0,0.25,62,485771147,0.4929564948006469,0.7805637477783312,0.6970089878237962
WT,20.0,1.0,120.0,0.25,63,1796771385,0.4905288145915684,0.8010192324334746,0.49297462066521586
WT,20.0,1.0,120.0,0.25,64,766643757,0.39782919300401165,0.7510764906315838,0.47008022521642656
WT,20.0,1.0,120.0,0.25,65,554969948,0.27732710228633295,0.7379944938660568,0.4344651055556312
WT,20.0,1.0,120.0,0.25,66,1418387863,0.30852907161005017,0.7023256123463345,0.36225069216631994
WT,20.0,1.0,120.0,0.25,67,1770578616,0.4256948686687276,0.8998796053668969,0.4757225713729227
WT,20.0,1.0,120.0,0.25,68,507183781,0.576126821844391,0.8171102315966,0.538372840002788
WT,20.0,1.0,120.0,0.25,69,1782558243,0.29359374887839346,0.7765370118873418,0.5353639640787887
WT,20.0,1.0,120.0,0.25,70,895155732,0.34720249418415133,0.5909628802249555,0.5126996006460827
WT,20.0,1.0,120.0,0.25,71,720148324,0.542936773821164,0.8694073880402922,0.5890271450875819
WT,20.0,1.0,120.0,0.25,72,1582122199,0.36391302333722564,0.8181263696301527,0.47857437504666683
WT,20.0,1.0,120.0,0.25,73,1951878275,0.28483251796811443,0.7158092015388781,0.413485537753008
WT,20.0,1.0,120.0,0.25,74,850305651,0.5984891368182331,0.8843759880710405,0.4433889054762027
WT,20.0,1.0,120.0,0.25,75,146415610,0.3988405695957376,0.6279590526832916,0.4455273354739967
WT,20.0,1.0,120.0,0.25,76,506504968,0.4828288722049154,0.7670745724214876,0.5665132944781038
WT,20.0,1.0,120.0,0.25,77,1164456162,0.5386309387418444,0.9472237589215549,0.5620359677661587
WT,20.0,1.0,120.0,0.25,78,1436613566,0.3873616392876014,0.7802647619552935,0.6052432480990698
WT,20.0,1.0,120.0,0.25,79,492357652,0.6098464665598755,0.9230125367730536,0.6782405550100882
WT,20.0,1.0,120.0,0.25,80,1275714321,0.36548926969203027,0.8536160980438903,0.6262714559131348
WT,20.0,1.0,120.0,0.25,81,115492695,0.44788805144444765,0.684983087964064,0.45554014329387515
WT,20.0,1.0,120.0,0.25,82,1538334324,0.38643283441942056,0.7071168375869002,0.5053917022252037
WT,20.0,1.0,120.0,0.25,83,405827099,0.22407667077423474,0.5732127550677372,0.5069827638745674
WT,20.0,1.0,120.0,0.25,84,1328323725,0.37098594596307327,0.655516801538787,0.5077736620958985
WT,20.0,1.0,120.0,0.25,85,1167083081,0.3432270862713796,0.7512351498582267,0.42151541553124455
WT,20.0,1.0,120.0,0.25,86,776272372,0.599424943599373,0.6732106399271384,0.6252106151233016
WT,20.0,1.0,120.0,0.25,87,1135007690,0.47874458884156995,0.8417785193903263,0.43012683906892063
WT,20.0,1.0,120.0,0.25,88,598824061,0.35311562186063666,0.737477212030745,0.6170356241412127
WT,20.0,1.0,120.0,0.25,89,623301253,0.410711755095396,0.5453159293547025,0.5385379748675801
WT,20.0,1.0,120.0,0.25,90,2042901480,0.4994393913039612,0.9239613201879723,0.8071394841536543
WT,20.0,1.0,120.0,0.25,91,2089944286,0.2589185473540864,0.6280898763955339,0.43899864901324387
WT,20.0,1.0,120.0,0.25,92,1201751906,0.4389367078420421,0.7590611756705731,0.5374375447296091
WT,20.0,1.0,120.0,0.25,93,1707274007,0.4428619781103266,0.6232844302678168,0.5334460905122719
WT,20.0,1.0,120.0,0.25,94,2031444617,0.313212029357573,0.7358513938398574,0.423485055900734
WT,20.0,1.0,120.0,0.25,95,1021644827,0.3445678657952699,0.7198601973538303,0.49294504489960145
WT,20.0,1.0,120.0,0.25,96,1106617184,0.42517173952501325,0.6791432095944049,0.44527021254164884
WT,20.0,1.0,120.0,0.25,97,1572947672,0.41017202754073046,0.6334821449378061,0.8126460969211662
WT,20.0,1.0,120.0,0.25,98,1398504477,0.4057985890680998,0.6025289600359073,0.49901421548682057
WT,20.0,1.0,120.0,0.25,99,679618480,0.33059651078653773,0.619787353704643,0.3940628433500097
WT,20.0,1.0,120.0,0.375,0,1168784116,0.5532862623487974,0.7333182980470995,0.5257516223607797
WT,20.0,1.0,120.0,0.375,1,921289450,0.49109721973363885,0.7959569250596169,0.5257611814665657
WT,20.0,1.0,120.0,0.375,2,1293255992,0.4160135802515488,0.836083405299286,0.4257759668672636
WT,20.0,1.0,120.0,0.375,3,1702858716,0.6178074550473477,1.0053082338106172,0.6734413967625588
WT,20.0,1.0,120.0,0.375,4,1895310323,0.2648565213472884,0.7754331187204654,0.47425031954898084
WT,20.0,1.0,120.0,0.375,5,211694680,0.3328767824859007,0.8277971532698633,0.4458582099954075
WT,20.0,1.0,120.0,0.375,6,280584697,0.3285048278309174,0.5136976974947981,0.5609417989608687
WT,20.0,1.0,120.0,0.375,7,617447500,0.5139371774301168,0.7050928444780942,0.6226099329004001
WT,20.0,1.0,120.0,0.375,8,1249765968,0.6456561161096036,0.7897694123115433,0.6672024817971912
WT,20.0,1.0,120.0,0.375,9,1504658074,0.5150376279212663,0.7387054198587911,0.6094214988910355
WT,20.0,1.0,120.0,0.375,10,1008898872,0.5378397951238516,0.8461599047397544,0.516543817662407
WT,20.0,1.0,120.0,0.375,11,794319243,0.4470305600592388,0.7897529729202746,0.5595369294785502
WT,20.0,1.0,120.0,0.375,12,204008863,0.34284340368780497,0.7749955122147092,0.47791877768680896
WT,20.0,1.0,120.0,0.375,13,1880439445,0.40157052277549643,0.8916269769586705,0.5404564227451324
WT,20.0,1.0,120.0,0.375,14,1306372712,0.2672050258417457,0.6536094542723295,0.44372740427264323
WT,20.0,1.0,120.0,0.375,15,2122084012,0.41325856819336493,0.8971149577476036,0.7466255201806145
WT,20.0,1.0,120.0,0.375,16,1976297044,0.3683811396211929,0.8145117455300511,0.4816872633010453
WT,20.0,1.0,120.0,0.375,17,784548992,0.41095913214570035,0.7332453348274899,0.5211768580000089
WT,20.0,1.0,120.0,0.375,18,2121403537,0.39837873084325287,0.7407316014553021,0.4634324639810623
WT,20.0,1.0,120.0,0.375,19,347016859,0.2543617552787079,0.7003458777400599,0.5707657864481344
WT,20.0,1.0,120.0,0.375,20,527842052,0.5386990420265625,0.6838747664416341,0.6708010241735848
WT,20.0,1.0,120.0,0.375,21,215409799,0.4226256011647647,0.7050838200048622,0.6802810754485308
WT,20.0,1.0,120.0,0.375,22,350632298,0.4919688778769709,0.7354116035743296,0.5928493707416697
WT,20.0,1.0,120.0,0.375,23,2071774379,0.3766810366377608,0.6790703798393015,0.6119790218120648
WT,20.0,1.0,120.0,0.375,24,1492822048,0.3889468461358737,0.8435123743353837,0.436151302708844
WT,20.0,1.0,120.0,0.375,25,199233221,0.35126662445624546,0.7262119748577537,0.345779461440064
WT,20.0,1.0,120.0,0.375,26,1395966768,0.2744155786890772,0.6909955914834163,0.4396274257834396
WT,20.0,1.0,120.0,0.375,27,786556690,0.3499967644073164,0.7450716738908573,0.42035265288792945
WT,20.0,1.0,120.0,0.375,28,649984770,0.5851330467963655,1.0153592917675829,0.6449910553111415
WT,20.0,1.0,120.0,0.375,29,337723248,0.35410246222750685,0.6146304744507805,0.5708775529790444
WT,20.0,1.0,120.0,0.375,30,1094264184,0.425621529260668,0.8626497313625768,0.5785262804094586
WT,20.0,1.0,120.0,0.375,31,2089154132,0.3209360981266877,0.7129146454416779,0.5103311053417844
WT,20.0,1.0,120.0,0.375,32,1584690825,0.5378629347242816,0.788733340714327,0.6908013415801497
WT,20.0,1.0,120.0,0.375,33,795962858,0.5215915215882737,0.6132085067644337,0.46468508713150614
WT,20.0,1.0,120.0,0.375,34,827737825,0.48658877452315896,0.7209974965608221,0.5686318576404443
WT,20.0,1.0,120.0,0.375,35,234713593,0.32026771050315433,0.738264668419433,0.4894969095174195
WT,20.0,1.0,120.0,0.375,36,885327366,0.4404293865036548,0.6422847351311597,0.49309560972531014
WT,20.0,1.0,120.0,0.375,37,928832081,0.33830430404745115,0.6030145547594886,0.3570164523764735
WT,20.0,1.0,120.0,0.375,38,1947615286,0.4320051195231271,0.6993427524417686,0.4600370573416976
WT,20.0,1.0,120.0,0.375,39,20360091,0.28345125297840057,0.7910199375295146,0.6630109502517422
WT,20.0,1.0,120.0,0.375,40,1806363173,0.4057232494708668,0.6143942775526939,0.5382307864262749
WT,20.0,1.0,120.0,0.375,41,1312343691,0.32660825271988814,0.6276286979909991,0.4439928971306433
WT,20.0,1.0,120.0,0.375,42,1762120781,0.3848372390697088,0.6960452033170874,0.4772224068686361
WT,20.0,1.0,120.0,0.375,43,1700607009,0.6161689801412344,0.842808428860755,0.5888168226116792
WT,20.0,1.0,120.0,0.375,44,1634649145,0.34067596168810416,0.7011974472667352,0.5481955652770233
WT,20.0,1.0,120.0,0.375,45,1036024353,0.47421471657532754,0.8696600509956781,0.48985275696604463
WT,20.0,1.0,120.0,0.375,46,261494503,0.33845550047586087,0.7875023972262398,0.5486651247081704
WT,20.0,1.0,120.0,0.375,47,2001682155,0.6135007215069606,0.6882985487818081,0.6580816974311122
WT,20.0,1.0,120.0,0.375,48,1311960750,0.5198859117009701,0.6711603168700361,0.5935174857052559
WT,20.0,1.0,120.0,0.375,49,295114914,0.4002015307207758,0.5408786388997668,0.6242952293123984
WT,20.0,1.0,120.0,0.375,50,2006889349,0.3596800961749759,0.5004301721185095,0.5657356831992071
WT,20.0,1.0,120.0,0.375,51,1524829245,0.21364679094253736,0.5954924756482683,0.4208069688466274
WT,20.0,1.0,120.0,0.375,52,319434624,0.43893402921326563,0.7831855508978507,0.5337271782012419
WT,20.0,1.0,120.0,0.375,53,2032667552,0.6191248321236413,0.6719075840231,0.5105180485189073
WT,20.0,1.0,120.0,0.375,54,1564774687,0.3776011741022044,0.8856398414138631,0.532252832118856
WT,20.0,1.0,120.0,0.375,55,2092577640,0.24573541513592564,0.656645271087323,0.3823752979415952
WT,20.0,1.0,120.0,0.375,56,1166111204,0.4178002192575132,0.7070083753880062,0.42675398050075136
WT,20.0,1.0,120.0,0.375,57,1607521147,0.4245161334718659,0.6618699693659305,0.4651154772619867
WT,20.0,1.0,120.0,0.375,58,1324596573,0.34731297834626934,0.8160421674157589,0.39614909638180734
WT,20.0,1.0,120.0,0.375,59,1726642687,0.3666173569727324,0.5288624186135019,0.433206155487654
WT,20.0,1.0,120.0,0.375,60,1888313977,0.32826039020254866,0.6962298569217537,0.399152957090992
WT,20.0,1.0,120.0,0.375,61,1985561720,0.4388032196349674,0.8459088764520074,0.6249558661095093
WT,20.0,1.0,120.0,0.375,62,485771147,0.37879669715447856,0.5968319751186415,0.7217938593034916
WT,20.0,1.0,120.0,0.375,63,1796771385,0.43690248094035533,0.7266973096886994,0.626128600772931
WT,20.0,1.0,120.0,0.375,64,766643757,0.43711488305674256,0.6780530136535851,0.4568946932334157
WT,20.0,1.0,120.0,0.375,65,554969948,0.4498236238297542,0.8235451559867013,0.5367330139121179
WT,20.0,1.0,120.0,0.375,66,1418387863,0.4238764580436149,0.6409575324264349,0.5595116232624636
WT,20.0,1.0,120.0,0.375,67,1770578616,0.2753878357690472,0.8285674688391378,0.3660370783837425
WT,20.0,1.0,120.0,0.375,68,507183781,0.5858215682337574,0.5747185627528362,0.7036879897822917
WT,20.0,1.0,120.0,0.375,69,1782558243,0.37273501489254424,0.6514150261553189,0.575414565212578
WT,20.0,1.0,120.0,0.375,70,895155732,0.35244496134343084,0.6546544907770131,0.5198226961810817
WT,20.0,1.0,120.0,0.375,71,720148324,0.2813395960475812,0.6472809930175735,0.5059875177702857
WT,20.0,1.0,120.0,0.375,72,1582122199,0.3297430786813212,0.7939488621659028,0.6042924536768506
WT,20.0,1.0,120.0,0.375,73,1951878275,0.35102247912798396,0.7441629842027844,0.4691922790078706
WT,20.0,1.0,120.0,0.375,74,850305651,0.4792066656544584,0.7645281117776974,0.4979240461294141
WT,20.0,1.0,120.0,0.375,75,146415610,0.31541818809000877,0.818746708800787,0.4922835302531366
WT,20.0,1.0,120.0,0.375,76,506504968,0.2743486261341624,0.6066683934409522,0.4395838599799846
WT,20.0,1.0,120.0,0.375,77,1164456162,0.3942357431708683,0.8269799819285719,0.5490579070428083
WT,20.0,1.0,120.0,0.375,78,1436613566,0.3576702233074772,0.6640310200704093,0.48448742173021214
WT,20.0,1.0,120.0,0.375,79,492357652,0.6090362466234904,0.8858604188375718,0.7113802274413947
WT,20.0,1.0,120.0,0.375,80,1275714321,0.4652284928457199,0.6594230069644874,0.6193173082186516
WT,20.0,1.0,120.0,0.375,81,115492695,0.4725203603232113,0.6309912847619098,0.5023838922011842
WT,20.0,1.0,120.0,0.375,82,1538334324,0.28450594802661466,0.7605204937613556,0.4722470019128399
WT,20.0,1.0,120.0,0.375,83,405827099,0.43322528818533856,0.5991226173204196,0.4550164370805463
WT,20.0,1.0,120.0,0.375,84,1328323725,0.4460769357584958,0.739618584103546,0.6275387798079609
WT,20.0,1.0,120.0,0.375,85,1167083081,0.3219435892712467,0.7031286636545931,0.5156859066539761
WT,20.0,1.0,120.0,0.375,86,776272372,0.4747160225908612,0.8137807298531587,0.6186758653951988
WT,20.0,1.0,120.0,0.375,87,1135007690,0.4748927261908599,0.9575313770079404,0.5167659133824197
WT,20.0,1.0,120.0,0.375,88,598824061,0.3303093549862026,0.7360281066114488,0.38836397530065864
WT,20.0,1.0,120.0,0.375,89,623301253,0.5070446650042727,0.6706873636057786,0.5731299843226987
WT,20.0,1.0,120.0,0.375,90,2042901480,0.27289531713580517,0.6662244462777406,0.7032845661523799
WT,20.0,1.0,120.0,0.375,91,2089944286,0.508162338415876,0.73784773542971,0.39805782682200475
WT,20.0,1.0,120.0,0.375,92,1201751906,0.5457036348606068,0.8266612977269997,0.46136381570262164
WT,20.0,1.0,120.0,0.375,93,1707274007,0.3673769313343978,0.6648547030825495,0.5287655851738594
WT,20.0,1.0,120.0,0.375,94,2031444617,0.2558032871041581,0.5551869820055799,0.43302795170854497
WT,20.0,1.0,120.0,0.375,95,1021644827,0.4176110423327167,0.7387752490627456,0.5726867391087291
WT,20.0,1.0,120.0,0.375,96,1106617184,0.40236141983487794,0.7250834798580014,0.4739877545975661
WT,20.0,1.0,120.0,0.375,97,1572947672,0.5500491765651432,0.7753211771928158,0.6052611219694064
WT,20.0,1.0,120.0,0.375,98,1398504477,0.3597731804420245,0.6418842846353376,0.4170398659148319
WT,20.0,1.0,120.0,0.375,99,679618480,0.4169691349047366,0.5879317926681901,0.5107459290029902
WT,20.0,1.0,120.0,0.5,0,1168784116,0.5454977472448067,0.7007860741801831,0.5316298178142286
WT,20.0,1.0,120.0,0.5,1,921289450,0.5910861319578523,0.9147272543704474,0.6247888725100633
WT,20.0,1.0,120.0,0.5,2,1293255992,0.33813921374566397,0.8598583426864689,0.5523663008539508
WT,20.0,1.0,120.0,0.5,3,1702858716,0.4068498430496016,0.7092787358834127,0.46712438007049256
WT,20.0,1.0,120.0,0.5,4,1895310323,0.24887688330156452,0.6667403979574269,0.5255799584932805
WT,20.0,1.0,120.0,0.5,5,211694680,0.30930748291440446,0.7426337555858841,0.45779277055053796
WT,20.0,1.0,120.0,0.5,6,280584697,0.5259530265379824,0.5363898524220979,0.6420535184751706
WT,20.0,1.0,120.0,0.5,7,617447500,0.6141327504575388,0.7399088005213923,0.6343059081707549
WT,20.0,1.0,120.0,0.5,8,1249765968,0.5319089375446012,0.7145334506112543,0.5692825150405102
WT,20.0,1.0,120.0,0.5,9,1504658074,0.46714455715453534,0.7407905685032539,0.48275511657955783
WT,20.0,1.0,120.0,0.5,10,1008898872,0.4457610822943835,0.9452048966704111,0.4839621719186246
WT,20.0,1.0,120.0,0.5,11,794319243,0.4849018214959073,0.8138206912065179,0.6098269152958163
WT,20.0,1.0,120.0,0.5,12,204008863,0.3470553912206093,0.5883592354671414,0.5453583072519822
WT,20.0,1.0,120.0,0.5,13,1880439445,0.3692721572548851,0.8316067094326562,0.43898887196550207
WT,20.0,1.0,120.0,0.5,14,1306372712,0.43404620947100375,0.7812178802700077,0.4519151034523512
WT,20.0,1.0,120.0,0.5,15,2122084012,0.3934973859085942,0.7429760392691734,0.7214162080075363
WT,20.0,1.0,120.0,0.5,16,1976297044,0.43563948363654087,0.5910387880306228,0.5022758563909814
WT,20.0,1.0,120.0,0.5,17,784548992,0.3457266346294368,0.6814656698086531,0.5126202510170456
WT,20.0,1.0,120.0,0.5,18,2121403537,0.6048585752405522,0.893677360387299,0.7114240763958348
WT,20.0,1.0,120.0,0.5,19,347016859,0.2510492050255064,0.7141288266563074,0.5836009100900021
WT,20.0,1.0,120.0,0.5,20,527842052,0.39098641415766394,0.6707224340945418,0.503523475428232
WT,20.0,1.0,120.0,0.5,21,215409799,0.424493721258624,0.758119223436817,0.3505793361977147
WT,20.0,1.0,120.0,0.5,22,350632298,0.3531167475568091,0.569382568051343,0.5293436973005553
WT,20.0,1.0,120.0,0.5,23,2071774379,0.30618955588536106,0.5508575395708868,0.543106307959425
WT,20.0,1.0,120.0,0.5,24,1492822048,0.320035271846757,0.796021886643677,0.6170460890719974
WT,20.0,1.0,120.0,0.5,25,199233221,0.4423569899017837,0.7107835940785999,0.43885623038545324
WT,20.0,1.0,120.0,0.5,26,1395966768,0.2689266774681327,0.6792985149499072,0.4654667796500461
WT,20.0,1.0,120.0,0.5,27,786556690,0.3484049571984293,0.7644028968497923,0.5856827422173838
WT,20.0,1.0,120.0,0.5,28,649984770,0.6293043939645844,0.9711053694893095,0.6927905264974986
WT,20.0,1.0,120.0,0.5,29,337723248,0.478749921503986,0.6733947142514815,0.5175044879877736
WT,20.0,1.0,120.0,0.5,30,1094264184,0.41657460431592325,0.9157416816224825,0.5370518155942735
WT,20.0,1.0,120.0,0.5,31,2089154132,0.4699286772698063,0.7902046020639187,0.4729195743123022
WT,20.0,1.0,120.0,0.5,32,1584690825,0.5904600808793773,0.835205290075755,0.693131077509303
WT,20.0,1.0,120.0,0.5,33,795962858,0.27667033433568144,0.3783842133157007,0.4379783406511695
WT,20.0,1.0,120.0,0.5,34,827737825,0.4531177539013413,0.7998591672171547,0.5559181522849093
WT,20.0,1.0,120.0,0.5,35,234713593,0.34960300261724275,0.7542347553964778,0.5399730206220243
WT,20.0,1.0,120.0,0.5,36,885327366,0.39634047388255184,0.70852064480582,0.6746450181785054
WT,20.0,1.0,120.0,0.5,37,928832081,0.27815986911915425,0.612055393055375,0.413750998801903
WT,20.0,1.0,120.0,0.5,38,1947615286,0.32180854328237857,0.7706053770897683,0.4196158043140928
WT,20.0,1.0,120.0,0.5,39,20360091,0.489290542091785,0.8932102631551824,0.6067881951263921
WT,20.0,1.0,120.0,0.5,40,1806363173,0.7187461227987308,0.7987888278976109,0.6903800965204178
WT,20.0,1.0,120.0,0.5,41,1312343691,0.3773988732142292,0.6237522244589084,0.4778478352370049
WT,20.0,1.0,120.0,0.5,42,1762120781,0.4188275543471581,0.8072847999077853,0.4167200407751775
WT,20.0,1.0,120.0,0.5,43,1700607009,0.5248800209636534,0.7493313511510418,0.5679560232385912
WT,20.0,1.0,120.0,0.5,44,1634649145,0.34062307883922577,0.7540020977884673,0.5723283191447612
WT,20.0,1.0,120.0,0.5,45,1036024353,0.3165701654131317,0.7836485939638899,0.4588723465692332
WT,20.0,1.0,120.0,0.5,46,261494503,0.41997129273784456,0.7090937883667329,0.5292362774926336
WT,20.0,1.0,120.0,0.5,47,2001682155,0.4228281437836116,0.6078692133168884,0.5978326366681042
WT,20.0,1.0,120.0,0.5,48,1311960750,0.5586428980849703,0.7208828769903012,0.6183581097452889
WT,20.0,1.0,120.0,0.5,49,295114914,0.4743178917628354,0.7162602049754264,0.6198514623388224
WT,20.0,1.0,120.0,0.5,50,2006889349,0.3441880699596536,0.8492792958707847,0.7009448200213725
WT,20.0,1.0,120.0,0.5,51,1524829245,0.29179995582622825,0.5963206413238334,0.360139351793403
WT,20.0,1.0,120.0,0.5,52,319434624,0.3972670962280869,0.6924228647618073,0.6198399685600545
WT,20.0,1.0,120.0,0.5,53,2032667552,0.5085021655475428,0.7025612275119966,0.482978654001923
WT,20.0,1.0,120.0,0.5,54,1564774687,0.4984518391782005,0.7119108494879259,0.6624817140316961
WT,20.0,1.0,120.0,0.5,55,2092577640,0.5080563886026461,0.6831024088615949,0.5228865685160722
WT,20.0,1.0,120.0,0.5,56,1166111204,0.3035310143761329,0.6592322839208595,0.4672207103225027
WT,20.0,1.0,120.0,0.5,57,1607521147,0.508550493309089,0.7880656962029777,0.4965899282198673
WT,20.0,1.0,120.0,0.5,58,1324596573,0.5993404030150558,0.8592479679149438,0.6482640529641123
WT,20.0,1.0,120.0,0.5,59,1726642687,0.32453994300262573,0.5475061121820837,0.5626489817810418
WT,20.0,1.0,120.0,0.5,60,1888313977,0.3498074957956652,0.6691644735998232,0.384917197151216
WT,20.0,1.0,120.0,0.5,61,1985561720,0.3009776942997229,0.680015028301496,0.5961087614712642
WT,20.0,1.0,120.0,0.5,62,485771147,0.549635721613266,0.6116413495517353,0.6258509998590587
WT,20.0,1.0,120.0,0.5,63,1796771385,0.4206322896984357,0.6746524740372805,0.5859900443873107
WT,20.0,1.0,120.0,0.5,64,766643757,0.3567143931623267,0.594467836645448,0.3320679384910222
WT,20.0,1.0,120.0,0.5,65,554969948,0.47601857223617333,0.775874001285681,0.742690330300875
WT,20.0,1.0,120.0,0.5,66,1418387863,0.29222418776786935,0.6283551351072798,0.3748960756271791
WT,20.0,1.0,120.0,0.5,67,1770578616,0.41755981114791485,0.9073360217087892,0.3654088065549375
WT,20.0,1.0,120.0,0.5,68,507183781,0.2825213375124014,0.716444906552436,0.4503231756451551
WT,20.0,1.0,120.0,0.5,69,1782558243,0.41216310237152326,0.763524413916172,0.7360695637188168
WT,20.0,1.0,120.0,0.5,70,895155732,0.3285445340647092,0.8915115545907912,0.5560436692601419
WT,20.0,1.0,120.0,0.5,71,720148324,0.3401731830324097,0.7902667895737626,0.46337820594062007
WT,20.0,1.0,120.0,0.5,72,1582122199,0.3419442753484012,0.7283659534610358,0.42753928460393387
WT,20.0,1.0,120.0,0.5,73,1951878275,0.27107358102086837,0.5921515930501224,0.47408346240818683
