condition_key,t_s,amp_mean,amp_sem,survival_frac,noise_threshold
WT,0.447,0.5893087508227719,0.0039368081513372144,1.0,
WT,0.448,0.5897790935898861,0.003975390780781924,1.0,
WT,0.449,0.5900173468907145,0.004029403041351952,1.0,
WT,0.45,0.5905803285006938,0.004080555785190806,1.0,
WT,0.451,0.5909290494759128,0.004157821566472957,1.0,
WT,0.452,0.5919726898716309,0.0042085441196734056,1.0,
WT,0.453,0.5925097459940215,0.004271554151331854,1.0,
WT,0.454,0.5935597736133303,0.004338725470974184,1.0,
WT,0.455,0.5946324912350174,0.004415324202368655,1.0,
WT,0.456,0.5961463904827596,0.0044915106269488615,1.0,
WT,0.457,0.5980928292638954,0.004550130305675653,1.0,
WT,0.458,0.5994754666777685,0.004636317293259656,1.0,
WT,0.459,0.601398231543957,0.004705091650651491,1.0,
WT,0.46,0.6030755728408763,0.004796277920874452,1.0,
WT,0.461,0.6056741778792627,0.004876667248030361,1.0,
WT,0.462,0.6080596837560875,0.004946373741057095,1.0,
WT,0.463,0.6106133208675382,0.005023408515961522,1.0,
WT,0.464,0.6130924912350182,0.0050954239702949095,1.0,
WT,0.465,0.615648101362073,0.005168430991583014,1.0,
WT,0.466,0.6182881207265831,0.005233029070745321,1.0,
WT,0.467,0.620995124662991,0.005303329933176422,1.0,
WT,0.468,0.6239131289440106,0.005377937573885999,1.0,
WT,0.469,0.6274562199768922,0.005444260610207157,1.0,
WT,0.47,0.6304725055633285,0.005519513356035001,1.0,
WT,0.471,0.6339122639887124,0.005573178300264995,1.0,
WT,0.472,0.6378661939736273,0.005610148914899546,1.0,
WT,0.473,0.6416510443339276,0.005647864562283759,1.0,
WT,0.474,0.6451495141412419,0.005697057043782027,1.0,
WT,0.475,0.6487883313984181,0.00572757785839297,1.0,
WT,0.476,0.6528136548124496,0.005756577548738861,1.0,
WT,0.477,0.6565356158854887,0.005778344586546345,1.0,
WT,0.478,0.6601470383105197,0.005802811908501662,1.0,
WT,0.479,0.6641046205449667,0.005821334252858497,1.0,
WT,0.48,0.6681601045154331,0.005844708629708646,1.0,
WT,0.481,0.6721401897751859,0.005843705611352223,1.0,
WT,0.482,0.6757149531297353,0.005852846924559215,1.0,
WT,0.483,0.6798687534957798,0.005844839305940823,1.0,
WT,0.484,0.6840822337114201,0.005832272654831837,1.0,
WT,0.485,0.6883533789908441,0.005803721572558993,1.0,
WT,0.486,0.6925357753614891,0.005775323672482487,1.0,
WT,0.487,0.696871754356332,0.0057427079244976795,1.0,
WT,0.488,0.7008719432356105,0.005714530257536919,1.0,
WT,0.489,0.7050155588929574,0.005675636812264926,1.0,
WT,0.49,0.7092083655466261,0.00563720329954282,1.0,
WT,0.491,0.7129902416904201,0.005602416344606117,1.0,
WT,0.492,0.7169931754130843,0.005553356051330741,1.0,
WT,0.493,0.7207346621035057,0.0055028726804444515,1.0,
WT,0.494,0.7246310629936952,0.005435089335842291,1.0,
WT,0.495,0.7284560410102547,0.005371520964811212,1.0,
WT,0.496,0.7321328972048379,0.005308257239692908,1.0,
WT,0.497,0.7362823642930939,0.005220065204987839,1.0,
WT,0.498,0.7397829199639695,0.005143862667192514,1.0,
WT,0.499,0.7434516751586586,0.005041522758969241,1.0,
WT,0.5,0.74701277490763,0.00494179616686404,1.0,
WT,0.501,0.7503082403873557,0.0048460920260899615,1.0,
WT,0.502,0.7536199145374269,0.004749150871644603,1.0,
WT,0.503,0.7567149342254701,0.004643781459050256,1.0,
WT,0.504,0.7598076057353915,0.0045335782129388436,1.0,
WT,0.505,0.762685445896116,0.004418461433164861,1.0,
WT,0.506,0.7652759504611182,0.0043125220853481175,1.0,
WT,0.507,0.767880397173262,0.004202682922264814,1.0,
WT,0.508,0.7703610832606904,0.004095402791957558,1.0,
WT,0.509,0.7726345992175514,0.003997439059355536,1.0,
WT,0.51,0.7750220520912406,0.0038806139388172694,1.0,
WT,0.511,0.7772919029523557,0.0037766586222519817,1.0,
WT,0.512,0.7793264537902143,0.003676486465491489,1.0,
WT,0.513,0.7812188948239952,0.003583226413057799,1.0,
WT,0.514,0.7829484721992027,0.0034878524151251964,1.0,
WT,0.515,0.7846026310958133,0.0033877295311329847,1.0,
WT,0.516,0.7862551538654693,0.00328551636314251,1.0,
WT,0.517,0.7875772555627325,0.003198246702383614,1.0,
WT,0.518,0.7887009636564131,0.0031278849851114825,1.0,
WT,0.519,0.789658139141011,0.003061036210705861,1.0,
WT,0.52,0.7905832228648325,0.0029872227564232976,1.0,
WT,0.521,0.791451853599901,0.0029103583353120147,1.0,
WT,0.522,0.7920166939025391,0.0028599798360928186,1.0,
WT,0.523,0.7923545893207797,0.002819497465044654,1.0,
WT,0.524,0.7928085253825049,0.0027769540383244455,1.0,
WT,0.525,0.7928882633504557,0.0027736196082201576,1.0,
WT,0.526,0.7929789692781771,0.0027509335390234623,1.0,
