condition,trial_idx,seed,cue_deg,pre_cue_asym,last_pre_cue_asym,delay_asym,delay_ms,amplitude,random_cue,balance_cue,correct_asymmetry,mean_abs_asym,asym_std,mean_abs_asym_precue,asym_std_precue
WT,180,2014450023,181.40625,nan,nan,0.0019899761867552693,5000.0,10.0,0,1,1,0.04004477533550973,0.05121935830239472,nan,nan
WT,181,327087749,181.40625,nan,nan,-0.0003404231388833854,5000.0,10.0,0,1,1,0.03588756727076748,0.04473381643979819,nan,nan
WT,182,1068008205,181.40625,nan,nan,0.006086848875315936,5000.0,10.0,0,1,1,0.03697944120093968,0.046185701477855716,nan,nan
WT,183,1495336618,181.40625,nan,nan,-0.004276254292942732,5000.0,10.0,0,1,1,0.04070999789656542,0.05293600638993598,nan,nan
WT,184,1064348452,181.40625,nan,nan,-0.0048972481489317115,5000.0,10.0,0,1,1,0.04101982376603908,0.051123291541340064,nan,nan
WT,185,958113305,181.40625,nan,nan,0.002108745447287301,5000.0,10.0,0,1,1,0.03958671714156886,0.05036978931664327,nan,nan
WT,186,356942048,181.40625,nan,nan,-0.0017342132018217707,5000.0,10.0,0,1,1,0.03756683543064325,0.047632326267582924,nan,nan
WT,187,818236852,181.40625,nan,nan,0.002034748150601163,5000.0,10.0,0,1,1,0.032797098993048085,0.04312766048276636,nan,nan
WT,188,512746651,181.40625,nan,nan,0.008586551871972247,5000.0,10.0,0,1,1,0.044200825918093996,0.05467431588367049,nan,nan
WT,189,647492280,181.40625,nan,nan,0.00593859967083296,5000.0,10.0,0,1,1,0.03947062141236734,0.04869393183565908,nan,nan
WT,190,1468235991,181.40625,nan,nan,-0.0017063203567085855,5000.0,10.0,0,1,1,0.03857358200777252,0.049843518949995336,nan,nan
WT,191,1353521561,181.40625,nan,nan,0.008860452485276303,5000.0,10.0,0,1,1,0.043190089015221755,0.054212309246153195,nan,nan
