condition_key,w_inter,a_hat_value
WT,5.0,0.04509557452532511
WT,5.0,0.020831761340795233
WT,5.0,0.05162372011147201
WT,5.0,0.03629273458311811
WT,5.0,0.10485649852906395
WT,5.0,0.05182662542951267
WT,5.0,0.04956869464220161
WT,5.0,0.04543952684040605
WT,5.0,0.03139511866072886
WT,5.0,0.032132809360434035
WT,5.0,0.027993746492752145
WT,5.0,0.0056383899374375665
WT,5.0,0.03395241240884055
WT,5.0,0.041391498352151355
WT,5.0,0.017961139677672527
WT,5.0,0.05357851550744764
WT,5.0,0.020831761340795233
WT,5.0,0.03522940871301995
WT,5.0,0.06648167423276145
WT,5.0,0.05255484277067099
WT,5.0,0.0371194134372691
WT,5.0,0.029761545039833873
WT,5.0,0.07385137268526892
WT,5.0,0.04903658132796788
WT,5.0,0.0515806464470587
WT,5.0,0.09921677738583759
WT,5.0,0.0362054514228856
WT,5.0,0.01823508667823727
WT,5.0,0.05288268231841352
WT,5.0,0.02522100027498907
WT,5.0,0.13696964497218378
WT,5.0,0.03235814383483998
WT,5.0,0.03522940871301995
WT,5.0,0.07336309931547717
WT,5.0,0.06207512442420514
WT,5.0,0.037519329730900955
WT,5.0,0.0400788884187693
WT,5.0,0.029478387136649558
WT,5.0,0.11851450489854227
WT,5.0,0.06792489646680304
WT,5.0,0.08629176646175586
WT,5.0,0.03482329277059374
WT,5.0,0.052984077617179985
WT,5.0,0.06794959598717087
WT,5.0,0.08337192996885713
WT,5.0,0.06125710818202173
WT,5.0,0.07829203303826221
WT,5.0,0.07007713336073158
WT,5.0,0.07336309931547717
WT,5.0,0.029851498356382882
WT,5.0,0.09347993210045619
WT,5.0,0.03404418347839394
WT,5.0,0.055120408673570785
WT,5.0,0.0550821425413138
WT,5.0,0.09443084670474362
WT,5.0,0.08046378337480893
WT,5.0,0.04919288714227872
WT,5.0,0.06256446146660814
WT,5.0,0.013180466387557599
WT,5.0,0.06085582201614124
WT,5.0,0.06487060123888323
WT,5.0,0.05923094863879341
WT,5.0,0.12189423648928172
WT,5.0,0.058217795891652706
WT,5.0,0.029851498356382882
WT,5.0,0.06185792128055663
WT,5.0,0.033586472862687275
WT,5.0,0.06012274201252555
WT,5.0,0.10498201742730963
WT,5.0,0.10801531220350459
WT,5.0,0.04680568495518079
WT,5.0,0.02346014721687183
WT,5.0,0.03967502875113799
WT,5.0,0.042691081467820545
WT,5.0,0.019902770865535692
WT,5.0,0.059512738877883026
WT,5.0,0.04670814315032531
WT,5.0,0.021774474511656757
WT,5.0,0.04439094352301086
WT,5.0,0.07100625500331448
WT,5.0,0.06185792128055663
WT,5.0,0.07782459714769095
WT,5.0,0.07051608855681732
WT,5.0,0.026186916145987903
WT,5.0,0.080163312936925
WT,5.0,0.03830502861840042
WT,5.0,0.02611274705243514
WT,5.0,0.1022624109868703
WT,5.0,0.06307548065957688
WT,5.0,0.011024214755820903
WT,5.0,0.03529898576008006
WT,5.0,0.0803150855449238
WT,5.0,0.011613855510320405
WT,5.0,0.030872457890381476
WT,5.0,0.05842399860002129
WT,5.0,0.04804516545214758
