phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
SOM β2 + VIP α5 + NDNF α7,prediction,3,44,1.30627,0.239878,1.84218,1.90494e-05,6.34055
SOM β2 + VIP α5 + NDNF α7,prediction,3,45,1.34512,0.24373,1.86335,1.90213e-05,6.34544
SOM β2 + VIP α5 + NDNF α7,prediction,3,46,1.17323,0.213023,1.7945,8.80474e-06,6.23673
SOM β2 + VIP α5 + NDNF α7,prediction,3,47,1.34581,0.247124,1.84875,5.65247e-06,6.48545
SOM β2 + VIP α5 + NDNF α7,prediction,3,48,1.27131,0.235763,1.8241,5.20255e-06,6.5121
SOM β2 + VIP α5 + NDNF α7,prediction,3,49,1.33927,0.250014,1.863,9.72455e-06,6.42958
SOM β2 + VIP α5 + NDNF β2,prediction,3,0,1.22037,0.241723,1.70506,4.47566e-06,6.14113
SOM β2 + VIP α5 + NDNF β2,prediction,3,1,1.2198,0.239152,1.6988,1.0561e-05,5.98094
SOM β2 + VIP α5 + NDNF β2,prediction,3,2,1.12421,0.219601,1.66912,4.72393e-06,5.90958
SOM β2 + VIP α5 + NDNF β2,prediction,3,3,1.1166,0.222594,1.66377,4.36151e-06,6.02932
SOM β2 + VIP α5 + NDNF β2,prediction,3,4,1.17515,0.228084,1.68898,6.42971e-06,5.98816
SOM β2 + VIP α5 + NDNF β2,prediction,3,5,1.26834,0.246749,1.72917,6.72906e-06,6.03044
SOM β2 + VIP α5 + NDNF β2,prediction,3,6,1.22782,0.245258,1.69273,1.33408e-05,6.0543
SOM β2 + VIP α5 + NDNF β2,prediction,3,7,1.24117,0.238212,1.71755,7.4454e-06,6.05794
SOM β2 + VIP α5 + NDNF β2,prediction,3,8,1.19967,0.234014,1.69255,8.86455e-06,5.96192
SOM β2 + VIP α5 + NDNF β2,prediction,3,9,1.1499,0.221704,1.68068,6.79364e-06,5.9125
SOM β2 + VIP α5 + NDNF β2,prediction,3,10,1.23624,0.244837,1.70867,1.65826e-06,6.26119
SOM β2 + VIP α5 + NDNF β2,prediction,3,11,1.15249,0.224013,1.68178,4.29105e-06,5.99712
SOM β2 + VIP α5 + NDNF β2,prediction,3,12,1.19754,0.236766,1.69431,3.40922e-06,6.07208
SOM β2 + VIP α5 + NDNF β2,prediction,3,13,1.1947,0.234747,1.69127,3.15663e-06,6.06343
SOM β2 + VIP α5 + NDNF β2,prediction,3,14,1.16502,0.233944,1.68362,6.86365e-06,6.09411
SOM β2 + VIP α5 + NDNF β2,prediction,3,15,1.14453,0.226611,1.6721,6.61392e-06,5.94294
SOM β2 + VIP α5 + NDNF β2,prediction,3,16,1.2153,0.237169,1.69466,4.21425e-06,6.06564
SOM β2 + VIP α5 + NDNF β2,prediction,3,17,1.16323,0.22956,1.68297,3.95333e-06,6.02964
SOM β2 + VIP α5 + NDNF β2,prediction,3,18,1.17241,0.225709,1.68718,7.54644e-06,5.84275
SOM β2 + VIP α5 + NDNF β2,prediction,3,19,1.2659,0.245893,1.72378,2.02156e-05,6.09647
SOM β2 + VIP α5 + NDNF β2,prediction,3,20,1.14293,0.223766,1.67743,6.21641e-06,5.9065
SOM β2 + VIP α5 + NDNF β2,prediction,3,21,1.23282,0.238307,1.70778,4.43997e-06,6.03464
SOM β2 + VIP α5 + NDNF β2,prediction,3,22,1.16847,0.224088,1.68533,1.06861e-05,5.82319
SOM β2 + VIP α5 + NDNF β2,prediction,3,23,1.16035,0.228022,1.67315,4.34608e-06,6.05232
SOM β2 + VIP α5 + NDNF β2,prediction,3,24,1.16103,0.226986,1.68816,6.1283e-06,5.93407
SOM β2 + VIP α5 + NDNF β2,prediction,3,25,1.15033,0.222307,1.67227,4.00683e-06,5.95963
SOM β2 + VIP α5 + NDNF β2,prediction,3,26,1.23701,0.237312,1.70963,8.62594e-06,5.94107
SOM β2 + VIP α5 + NDNF β2,prediction,3,27,1.18149,0.232352,1.69843,6.63408e-06,6.08209
SOM β2 + VIP α5 + NDNF β2,prediction,3,28,1.17594,0.231321,1.69051,3.81711e-06,6.02009
SOM β2 + VIP α5 + NDNF β2,prediction,3,29,1.26864,0.24645,1.71954,6.529e-06,6.10037
SOM β2 + VIP α5 + NDNF β2,prediction,3,30,1.26854,0.248058,1.72184,5.70309e-06,6.03487
SOM β2 + VIP α5 + NDNF β2,prediction,3,31,1.15691,0.230223,1.67851,3.94962e-06,6.07689
SOM β2 + VIP α5 + NDNF β2,prediction,3,32,1.28065,0.256622,1.71663,5.08283e-06,6.1898
SOM β2 + VIP α5 + NDNF β2,prediction,3,33,1.23396,0.23354,1.70444,5.98946e-06,5.8906
SOM β2 + VIP α5 + NDNF β2,prediction,3,34,1.1204,0.2226,1.66492,9.24725e-06,5.96025
SOM β2 + VIP α5 + NDNF β2,prediction,3,35,1.19057,0.235997,1.69675,3.46312e-06,6.13644
SOM β2 + VIP α5 + NDNF β2,prediction,3,36,1.21169,0.239123,1.69256,9.04999e-06,6.02833
SOM β2 + VIP α5 + NDNF β2,prediction,3,37,1.23447,0.243055,1.71052,4.53315e-06,6.0845
SOM β2 + VIP α5 + NDNF β2,prediction,3,38,1.3054,0.255309,1.73118,4.20411e-06,6.19358
SOM β2 + VIP α5 + NDNF β2,prediction,3,39,1.14786,0.223572,1.67689,4.01339e-06,6.01158
SOM β2 + VIP α5 + NDNF β2,prediction,3,40,1.1539,0.224606,1.67528,1.44634e-05,5.80446
SOM β2 + VIP α5 + NDNF β2,prediction,3,41,1.17257,0.232006,1.68248,1.10459e-05,5.9732
SOM β2 + VIP α5 + NDNF β2,prediction,3,42,1.15362,0.225844,1.67264,2.21947e-06,6.06865
SOM β2 + VIP α5 + NDNF β2,prediction,3,43,1.20464,0.234627,1.69661,3.19019e-06,6.06382
SOM β2 + VIP α5 + NDNF β2,prediction,3,44,1.16804,0.225124,1.68173,1.04286e-05,5.86178
SOM β2 + VIP α5 + NDNF β2,prediction,3,45,1.21254,0.236118,1.70593,5.77807e-06,5.93215
SOM β2 + VIP α5 + NDNF β2,prediction,3,46,1.13704,0.22184,1.67291,2.64558e-06,6.04232
SOM β2 + VIP α5 + NDNF β2,prediction,3,47,1.14176,0.221895,1.67382,5.93853e-06,5.92213
SOM β2 + VIP α5 + NDNF β2,prediction,3,48,1.09962,0.21949,1.66174,7.47605e-06,5.9769
SOM β2 + VIP α5 + NDNF β2,prediction,3,49,1.13354,0.224073,1.67063,3.49221e-06,6.01194
SOM β2 + NDNF α7 + NDNF β2,prediction,3,0,1.73446,0.224571,2.04538,0.374524,5.01386
SOM β2 + NDNF α7 + NDNF β2,prediction,3,1,1.70201,0.214451,2.02851,0.425449,4.87077
SOM β2 + NDNF α7 + NDNF β2,prediction,3,2,1.67663,0.212524,2.02709,0.386822,4.88991
SOM β2 + NDNF α7 + NDNF β2,prediction,3,3,1.72833,0.222942,2.03683,0.440845,4.89262
SOM β2 + NDNF α7 + NDNF β2,prediction,3,4,1.5905,0.196549,1.99539,0.447248,4.77336
SOM β2 + NDNF α7 + NDNF β2,prediction,3,5,1.71147,0.217183,2.02766,0.431135,4.85576
SOM β2 + NDNF α7 + NDNF β2,prediction,3,6,1.63534,0.206052,2.00773,0.453644,4.81445
SOM β2 + NDNF α7 + NDNF β2,prediction,3,7,1.67761,0.210999,2.02567,0.442499,4.82196
SOM β2 + NDNF α7 + NDNF β2,prediction,3,8,1.53633,0.19613,1.97399,0.430964,4.70999
SOM β2 + NDNF α7 + NDNF β2,prediction,3,9,1.77562,0.218694,2.04444,0.521856,4.82118
SOM β2 + NDNF α7 + NDNF β2,prediction,3,10,1.65028,0.204063,2.01562,0.450528,4.79666
SOM β2 + NDNF α7 + NDNF β2,prediction,3,11,1.54582,0.202587,1.98641,0.33612,4.84453
SOM β2 + NDNF α7 + NDNF β2,prediction,3,12,1.82727,0.22522,2.07234,0.448835,4.94625
SOM β2 + NDNF α7 + NDNF β2,prediction,3,13,1.6093,0.207156,2.01746,0.397386,4.85543
SOM β2 + NDNF α7 + NDNF β2,prediction,3,14,1.59079,0.200855,1.98058,0.441399,4.748
SOM β2 + NDNF α7 + NDNF β2,prediction,3,15,1.72361,0.216335,2.03128,0.495924,4.83257
SOM β2 + NDNF α7 + NDNF β2,prediction,3,16,1.76197,0.217877,2.04776,0.482554,4.88457
SOM β2 + NDNF α7 + NDNF β2,prediction,3,17,1.58837,0.195418,1.99809,0.439715,4.72191
SOM β2 + NDNF α7 + NDNF β2,prediction,3,18,1.72936,0.219914,2.04315,0.405338,4.93505
SOM β2 + NDNF α7 + NDNF β2,prediction,3,19,1.60141,0.19815,1.99129,0.476073,4.72472
SOM β2 + NDNF α7 + NDNF β2,prediction,3,20,1.4928,0.176591,1.94931,0.528312,4.55322
SOM β2 + NDNF α7 + NDNF β2,prediction,3,21,1.68876,0.212997,2.03219,0.400454,4.89067
SOM β2 + NDNF α7 + NDNF β2,prediction,3,22,1.79109,0.235011,2.06823,0.353706,5.05853
SOM β2 + NDNF α7 + NDNF β2,prediction,3,23,1.64415,0.205767,2.0248,0.37554,4.87558
SOM β2 + NDNF α7 + NDNF β2,prediction,3,24,1.71398,0.221078,2.03953,0.384876,4.97572
SOM β2 + NDNF α7 + NDNF β2,prediction,3,25,1.83991,0.235836,2.07215,0.386215,5.0485
SOM β2 + NDNF α7 + NDNF β2,prediction,3,26,1.60891,0.200596,1.99871,0.440719,4.7538
SOM β2 + NDNF α7 + NDNF β2,prediction,3,27,1.63654,0.20232,2.00579,0.456025,4.8082
SOM β2 + NDNF α7 + NDNF β2,prediction,3,28,1.60935,0.197102,2.00193,0.458925,4.73714
SOM β2 + NDNF α7 + NDNF β2,prediction,3,29,1.57658,0.198555,1.99378,0.399169,4.78789
SOM β2 + NDNF α7 + NDNF β2,prediction,3,30,1.68202,0.212678,2.02936,0.4046,4.89458
SOM β2 + NDNF α7 + NDNF β2,prediction,3,31,1.59616,0.204415,2.0012,0.396198,4.83945
SOM β2 + NDNF α7 + NDNF β2,prediction,3,32,1.81943,0.225996,2.05787,0.487796,4.8899
SOM β2 + NDNF α7 + NDNF β2,prediction,3,33,1.70409,0.216678,2.03591,0.359958,4.96073
SOM β2 + NDNF α7 + NDNF β2,prediction,3,34,1.67088,0.214867,2.02413,0.43233,4.88555
SOM β2 + NDNF α7 + NDNF β2,prediction,3,35,1.70203,0.214144,2.04031,0.409373,4.90186
SOM β2 + NDNF α7 + NDNF β2,prediction,3,36,1.73073,0.217894,2.03227,0.486836,4.8856
SOM β2 + NDNF α7 + NDNF β2,prediction,3,37,1.64264,0.203444,2.00421,0.468293,4.76948
SOM β2 + NDNF α7 + NDNF β2,prediction,3,38,1.65109,0.215121,2.01945,0.32663,4.95341
SOM β2 + NDNF α7 + NDNF β2,prediction,3,39,1.74661,0.224059,2.02955,0.464486,4.89645
SOM β2 + NDNF α7 + NDNF β2,prediction,3,40,1.65425,0.201132,2.01121,0.468137,4.78458
SOM β2 + NDNF α7 + NDNF β2,prediction,3,41,1.75237,0.219338,2.0333,0.512151,4.84236
SOM β2 + NDNF α7 + NDNF β2,prediction,3,42,1.66226,0.208043,2.0179,0.377248,4.8916
SOM β2 + NDNF α7 + NDNF β2,prediction,3,43,1.69598,0.21263,2.01756,0.430284,4.85008
SOM β2 + NDNF α7 + NDNF β2,prediction,3,44,1.6209,0.205795,2.00962,0.382365,4.87753
SOM β2 + NDNF α7 + NDNF β2,prediction,3,45,1.83373,0.237305,2.08033,0.363333,5.09955
SOM β2 + NDNF α7 + NDNF β2,prediction,3,46,1.60565,0.201691,1.99297,0.441154,4.75821
SOM β2 + NDNF α7 + NDNF β2,prediction,3,47,1.72516,0.215469,2.02733,0.493008,4.82496
SOM β2 + NDNF α7 + NDNF β2,prediction,3,48,1.64284,0.203145,2.01204,0.44238,4.79965
SOM β2 + NDNF α7 + NDNF β2,prediction,3,49,1.72503,0.222816,2.03623,0.364968,4.99756
VIP α5 + NDNF α7 + NDNF β2,prediction,3,0,1.03762,2.01445,2.21865,1.42413,0.918983
VIP α5 + NDNF α7 + NDNF β2,prediction,3,1,1.09961,2.12909,2.28188,1.61245,0.896592
VIP α5 + NDNF α7 + NDNF β2,prediction,3,2,0.986683,2.05056,2.24545,1.50702,0.875747
VIP α5 + NDNF α7 + NDNF β2,prediction,3,3,0.955288,2.01273,2.22273,1.47792,0.869389
VIP α5 + NDNF α7 + NDNF β2,prediction,3,4,1.01998,2.05771,2.2468,1.52956,0.887202
VIP α5 + NDNF α7 + NDNF β2,prediction,3,5,1.11167,2.14351,2.27984,1.60746,0.908433
VIP α5 + NDNF α7 + NDNF β2,prediction,3,6,1.01138,2.05292,2.2366,1.49953,0.887286
VIP α5 + NDNF α7 + NDNF β2,prediction,3,7,1.00513,2.04617,2.23932,1.52651,0.879504
VIP α5 + NDNF α7 + NDNF β2,prediction,3,8,1.01884,2.05528,2.24499,1.49661,0.899876
VIP α5 + NDNF α7 + NDNF β2,prediction,3,9,1.00721,2.03612,2.23208,1.47641,0.895852
VIP α5 + NDNF α7 + NDNF β2,prediction,3,10,0.954815,2.01921,2.2271,1.44669,0.882278
VIP α5 + NDNF α7 + NDNF β2,prediction,3,11,0.930293,1.99524,2.21058,1.42559,0.877474
VIP α5 + NDNF α7 + NDNF β2,prediction,3,12,1.06605,2.10071,2.26707,1.59948,0.888655
VIP α5 + NDNF α7 + NDNF β2,prediction,3,13,1.08041,2.09706,2.26129,1.5509,0.907456
VIP α5 + NDNF α7 + NDNF β2,prediction,3,14,1.01035,2.06224,2.24351,1.53651,0.878586
VIP α5 + NDNF α7 + NDNF β2,prediction,3,15,1.10684,2.14958,2.28763,1.64481,0.889525
VIP α5 + NDNF α7 + NDNF β2,prediction,3,16,1.03468,2.08679,2.26071,1.55866,0.885189
VIP α5 + NDNF α7 + NDNF β2,prediction,3,17,1.08558,2.12468,2.26931,1.59921,0.889806
VIP α5 + NDNF α7 + NDNF β2,prediction,3,18,1.04626,2.08062,2.25753,1.56261,0.888829
VIP α5 + NDNF α7 + NDNF β2,prediction,3,19,1.04774,2.06217,2.2452,1.52913,0.899048
VIP α5 + NDNF α7 + NDNF β2,prediction,3,20,1.05265,2.11448,2.27711,1.60593,0.888243
VIP α5 + NDNF α7 + NDNF β2,prediction,3,21,1.03195,2.08335,2.25442,1.56603,0.882104
VIP α5 + NDNF α7 + NDNF β2,prediction,3,22,1.02029,2.02562,2.22368,1.46633,0.909469
VIP α5 + NDNF α7 + NDNF β2,prediction,3,23,1.05553,2.08216,2.24963,1.52332,0.904893
VIP α5 + NDNF α7 + NDNF β2,prediction,3,24,1.01003,2.05833,2.24888,1.53349,0.879544
VIP α5 + NDNF α7 + NDNF β2,prediction,3,25,0.974916,2.0118,2.22654,1.46487,0.885322
VIP α5 + NDNF α7 + NDNF β2,prediction,3,26,1.02576,2.06238,2.24833,1.51577,0.893148
VIP α5 + NDNF α7 + NDNF β2,prediction,3,27,1.09581,2.12685,2.27918,1.56974,0.910024
VIP α5 + NDNF α7 + NDNF β2,prediction,3,28,1.05692,2.06686,2.23925,1.55482,0.891499
VIP α5 + NDNF α7 + NDNF β2,prediction,3,29,1.08264,2.08719,2.25601,1.53182,0.907989
VIP α5 + NDNF α7 + NDNF β2,prediction,3,30,1.03734,2.10391,2.27336,1.61601,0.872967
VIP α5 + NDNF α7 + NDNF β2,prediction,3,31,1.06598,2.08301,2.25412,1.5964,0.880214
VIP α5 + NDNF α7 + NDNF β2,prediction,3,32,1.00302,2.03773,2.23457,1.47928,0.893777
VIP α5 + NDNF α7 + NDNF β2,prediction,3,33,1.04206,2.08098,2.25702,1.559,0.888733
VIP α5 + NDNF α7 + NDNF β2,prediction,3,34,1.0483,2.06719,2.24794,1.51746,0.899044
VIP α5 + NDNF α7 + NDNF β2,prediction,3,35,1.00093,2.00895,2.21791,1.47464,0.88552
VIP α5 + NDNF α7 + NDNF β2,prediction,3,36,1.00343,2.01154,2.21586,1.42836,0.904641
VIP α5 + NDNF α7 + NDNF β2,prediction,3,37,1.00079,2.03817,2.22847,1.496,0.882678
VIP α5 + NDNF α7 + NDNF β2,prediction,3,38,1.1499,2.1584,2.29126,1.63006,0.912845
VIP α5 + NDNF α7 + NDNF β2,prediction,3,39,1.00682,2.05513,2.24245,1.53784,0.875524
VIP α5 + NDNF α7 + NDNF β2,prediction,3,40,1.06766,2.09317,2.25694,1.5516,0.897059
VIP α5 + NDNF α7 + NDNF β2,prediction,3,41,1.04039,2.1014,2.26047,1.5668,0.888037
VIP α5 + NDNF α7 + NDNF β2,prediction,3,42,1.00295,2.04725,2.23327,1.50309,0.881463
VIP α5 + NDNF α7 + NDNF β2,prediction,3,43,1.01003,2.05024,2.23494,1.50352,0.886996
VIP α5 + NDNF α7 + NDNF β2,prediction,3,44,1.07629,2.09395,2.25739,1.55141,0.901622
VIP α5 + NDNF α7 + NDNF β2,prediction,3,45,1.04134,2.08284,2.25651,1.56635,0.880667
VIP α5 + NDNF α7 + NDNF β2,prediction,3,46,1.08069,2.12991,2.27524,1.6105,0.885951
VIP α5 + NDNF α7 + NDNF β2,prediction,3,47,0.996629,2.01558,2.22269,1.46431,0.888204
VIP α5 + NDNF α7 + NDNF β2,prediction,3,48,1.05278,2.10163,2.26575,1.56089,0.894272
VIP α5 + NDNF α7 + NDNF β2,prediction,3,49,1.12048,2.1345,2.2796,1.57779,0.91453
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,0,1.16385,9.14001e-05,1.09571,9.88795e-08,8.97701
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,1,1.02809,9.12374e-05,1.04656,2.24195e-08,9.3382
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,2,1.12022,9.18859e-05,1.06827,4.30774e-08,9.40203
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,3,1.19833,9.17743e-05,1.10806,2.31231e-07,9.07392
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,4,1.1124,9.14567e-05,1.06795,1.16995e-07,9.25567
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,5,1.10972,9.09878e-05,1.08984,1.28936e-07,8.91352
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,6,1.12906,9.11364e-05,1.08356,9.3346e-08,8.96807
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,7,1.05441,9.09749e-05,1.0596,1.49502e-07,8.99043
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,8,1.20373,9.17416e-05,1.1079,1.7968e-07,9.07029
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,9,1.19166,9.18062e-05,1.11002,5.40548e-08,9.15564
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,10,1.23022,9.17641e-05,1.1139,1.19375e-07,9.02314
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,11,1.13864,9.15434e-05,1.08153,4.92998e-08,9.1952
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,12,1.21089,9.24773e-05,1.0922,2.80883e-08,9.50726
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,13,1.1573,9.19301e-05,1.08213,3.70549e-08,9.26995
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,14,1.0647,9.08956e-05,1.05927,5.19659e-08,9.04501
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,15,1.12479,9.135e-05,1.07592,5.5544e-08,9.18215
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,16,1.02181,8.99541e-05,1.05818,3.88841e-07,8.74069
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,17,1.03597,9.07431e-05,1.0516,4.86706e-08,9.08675
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,18,1.113,9.12096e-05,1.07826,7.0442e-08,9.14061
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,19,1.06191,9.06265e-05,1.07055,1.43001e-07,8.76617
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,20,1.09659,9.07835e-05,1.08135,1.33834e-07,9.07587
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,21,1.08179,9.04614e-05,1.07612,2.909e-07,8.73915
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,22,1.07298,9.07327e-05,1.06973,9.38543e-08,8.87124
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,23,1.11344,9.0827e-05,1.08803,1.24732e-07,8.90681
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,24,1.11807,9.12541e-05,1.0804,1.47758e-07,9.13008
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,25,1.14725,9.14306e-05,1.0864,1.2427e-07,8.97774
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,26,1.25119,9.19739e-05,1.12985,9.46116e-08,9.09304
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,27,1.13086,9.15525e-05,1.07422,1.05835e-07,9.16649
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,28,1.13123,9.08892e-05,1.09428,2.69315e-07,8.84341
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,29,1.1685,9.18118e-05,1.09156,6.62649e-08,9.28681
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,30,1.08833,9.09066e-05,1.07006,2.67089e-07,8.91954
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,31,1.11728,9.10521e-05,1.085,6.60986e-08,9.05333
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,32,1.12058,9.08133e-05,1.09275,1.41816e-07,8.78573
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,33,1.16386,9.17433e-05,1.09025,1.0392e-07,9.21331
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,34,1.12735,9.1383e-05,1.07882,5.16443e-08,9.1502
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,35,1.1466,9.1955e-05,1.08099,4.73853e-08,9.34468
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,36,1.07701,9.03503e-05,1.07579,1.49225e-07,8.75835
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,37,1.11933,9.10574e-05,1.08516,3.58859e-07,9.07098
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,38,1.07751,9.09919e-05,1.05813,5.73569e-07,9.05103
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,39,1.15723,9.18735e-05,1.07921,1.37246e-07,9.17124
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,40,1.23101,9.18751e-05,1.1136,1.5286e-07,9.05802
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,41,1.0837,9.0762e-05,1.07796,1.6333e-07,8.96645
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,42,1.2104,9.18502e-05,1.11115,8.08416e-08,9.12001
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,43,1.08273,9.08625e-05,1.06975,9.77685e-07,8.86413
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,44,1.11473,9.10566e-05,1.0799,8.02455e-08,9.03213
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,45,1.13412,9.1254e-05,1.09043,1.10848e-07,9.04258
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,46,1.11768,9.09642e-05,1.08997,7.49435e-08,8.85752
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,47,1.15939,9.1576e-05,1.09611,6.08254e-08,9.17486
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,48,1.02849,9.00004e-05,1.05748,3.78633e-07,8.5676
PV α7 + SOM α7 + SOM β2 + VIP α5,prediction,4,49,1.07028,9.07067e-05,1.07319,1.16692e-07,8.95403
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,0,1.69606,9.19244e-05,1.45952,0.094532,7.6141
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,1,1.59238,9.01419e-05,1.4366,0.101983,7.3249
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,2,1.73294,9.18315e-05,1.47596,0.086418,7.56338
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,3,1.62289,9.00782e-05,1.45234,0.117494,7.32883
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,4,1.65628,8.94131e-05,1.46259,0.126606,7.19134
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,5,1.67784,9.01016e-05,1.46147,0.125162,7.29887
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,6,1.65186,9.06656e-05,1.45464,0.101733,7.38849
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,7,1.6087,9.08904e-05,1.43937,0.0884101,7.36269
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,8,1.65301,9.01728e-05,1.44697,0.119347,7.26813
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,9,1.68047,9.172e-05,1.46272,0.0861561,7.45124
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,10,1.73102,9.15091e-05,1.46578,0.104255,7.55339
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,11,1.66858,9.09757e-05,1.45561,0.108779,7.41233
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,12,1.64364,9.00382e-05,1.45751,0.113619,7.26261
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,13,1.65387,9.1114e-05,1.45593,0.0966149,7.45342
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,14,1.58884,8.88206e-05,1.44087,0.140306,7.13771
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,15,1.6823,9.14542e-05,1.45572,0.0947056,7.46794
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,16,1.73199,9.17968e-05,1.46836,0.098231,7.53525
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,17,1.65065,9.09548e-05,1.44292,0.104282,7.42351
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,18,1.65249,9.06244e-05,1.44452,0.11788,7.42603
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,19,1.69691,9.09242e-05,1.45212,0.1138,7.47984
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,20,1.66269,9.11599e-05,1.44903,0.0897407,7.40559
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,21,1.6711,9.07464e-05,1.4539,0.0983633,7.39555
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,22,1.72075,9.16177e-05,1.47346,0.0918059,7.45883
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,23,1.69593,9.16601e-05,1.46092,0.0881432,7.47027
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,24,1.55659,9.02669e-05,1.42546,0.0997337,7.36752
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,25,1.76474,9.11382e-05,1.48528,0.117547,7.4845
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,26,1.69283,9.23963e-05,1.45328,0.0791607,7.65518
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,27,1.73913,9.0427e-05,1.47369,0.134913,7.39207
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,28,1.6733,9.18136e-05,1.44196,0.0920642,7.57985
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,29,1.61503,9.13817e-05,1.44454,0.0750119,7.27354
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,30,1.62557,8.97364e-05,1.45305,0.118609,7.20887
PV α7 + SOM α7 + SOM β2 + NDNF α7,prediction,4,31,1.69017,9.12167e-05,1.45955,0.100056,7.42952
